,index,x0,x1,sigma,c,t,w,iata,latitude,longitude,country,state,region,hub
335,335,0.7142867427720335,-1.8096698365240846,0.09513709400966056,0.40054543273799814,230.83912658010712,1.7605611582327496,SAF,35.6175,-106.08833333,US,NM,west,no
336,336,0.6219906779428802,-1.9640610882758616,0.09513709400966056,0.40054543273799814,230.83912658010712,1.7887381734696892,SCF,33.62277778,-111.91055556,US,AZ,west,no
337,337,0.6956434688777241,-1.552551156824973,0.09513709400966056,0.40054543273799814,230.83912658010712,2.720226320350392,SPI,39.84416667,-89.67888889,US,IL,east,no
338,338,0.8441764648956022,-2.1498419313463386,0.09513709400966056,0.40054543273799814,230.83912658010712,2.8245320347091765,TCM,47.13833333,-122.475,US,WA,west,no
339,339,0.7799757239047529,-1.291020769971536,0.09513709400966056,0.40054543273799814,230.83912658010712,2.4591032207673504,TTN,40.27805556,-74.8125,US,NJ,east,no
340,340,0.7584404516859083,-1.2510918508934354,0.09513709400966056,0.40054543273799814,230.83912658010712,1.8325174644564701,WRI,40.01555556,-74.59388889,US,NJ,east,no
341,341,0.7271488065779583,-1.5272057971570827,0.09513709400966056,0.40054543273799814,230.83912658010712,1.608513050990529,BKW,37.78194444,-81.12416667,US,WV,east,no
342,342,0.8116868016521235,-1.458473430922597,0.09513709400966056,0.40054543273799814,230.83912658010712,2.6890762262639463,PLN,45.57083333,-84.79277778,US,MI,east,no
343,343,0.8073351764550115,-1.5463856084206538,0.09513709400966056,0.40054543273799814,230.83912658010712,4.678542725346733,LSE,43.87722222,-91.25638889,US,WI,centre,no
344,344,0.6286618713499903,-1.9426247128272458,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7754921953857589,AZ3,33.52722222,-112.29527778,US,AZ,west,no
345,345,0.7249266433940936,-1.711142057889288,0.09513709400966056,0.40054543273799814,230.83912658010712,5.109746179948649,BIS,46.77888889,-100.7525,US,ND,centre,no
346,346,0.5979775304736485,-1.6751339822872346,0.09513709400966056,0.40054543273799814,230.83912658010712,1.3066279230569862,CSM,35.33972222,-99.20027778,US,OK,centre,no
347,347,0.677370839328949,-1.84545746546757,0.09513709400966056,0.40054543273799814,230.83912658010712,2.901486671060908,FNL,40.44888889,-105.01027778,US,CO,west,no
348,348,0.5617592463389929,-1.8403091335567061,0.09513709400966056,0.40054543273799814,230.83912658010712,1.7523259969299965,FTW,32.8175,-97.35861111,US,TX,centre,no
349,349,0.6655984334288351,-1.7254024782845692,0.09513709400966056,0.40054543273799814,230.83912658010712,1.9684446649588005,GRI,40.96722222,-98.30666667,US,NE,centre,no
350,350,0.7491036470669892,-2.0983037867237804,0.09513709400966056,0.40054543273799814,230.83912658010712,3.7707451396365763,MFR,42.37361111,-122.87222222,US,OR,west,no
351,351,0.8324452634493852,-2.041661061177413,0.09513709400966056,0.40054543273799814,230.83912658010712,5.138169179983224,MSO,46.91555556,-114.0875,US,MT,west,no
352,352,0.6780056303574664,-2.1725950894347092,0.09513709400966056,0.40054543273799814,230.83912658010712,3.7703766859213292,RDM,44.25444444,-121.15138889,US,OR,west,no
353,353,0.6370112790870399,-1.5575430526794045,0.09513709400966056,0.40054543273799814,230.83912658010712,2.748525768503352,RFD,42.19722222,-89.0925,US,IL,east,no
354,354,0.7344729098198227,-1.968875851652482,0.09513709400966056,0.40054543273799814,230.83912658010712,1.817911214032661,TWF,42.48194444,-114.48666667,US,ID,west,no
355,355,0.612327214807502,-2.082082294642996,0.09513709400966056,0.40054543273799814,230.83912658010712,2.9697990792395204,VCV,34.5975,-117.38305556,US,CA,west,no
356,356,0.5245624402972434,-1.6053585456486805,0.09513709400966056,0.40054543273799814,230.83912658010712,1.078253808905586,BAD,32.50166667,-93.6625,US,LA,centre,no
357,357,0.5657090501766884,-2.0357187213430255,0.09513709400966056,0.40054543273799814,230.83912658010712,2.096610729671275,LSV,36.23388889,-115.03361111,US,NV,west,no
358,358,0.6863901214599121,-1.1998513529457406,0.09513709400966056,0.40054543273799814,230.83912658010712,1.9309372392305313,BAF,42.16,-72.71638889,US,MA,east,no
359,359,0.7372099527385806,-1.3038777818231684,0.09513709400966056,0.40054543273799814,230.83912658010712,1.2622671961957865,BBX,40.13666667,-75.2675,US,PA,east,no
360,360,0.4786592989332582,-1.5344091232232486,0.09513709400966056,0.40054543273799814,230.83912658010712,1.1751322862318467,UOS,35.20527778,-85.89805556,US,TN,east,no
361,361,0.7278785085571055,-1.9196509157541808,0.09513709400966056,0.40054543273799814,230.83912658010712,1.0339430956314701,BCE,37.70638889,-112.14472222,US,UT,west,no
362,362,0.5406934627821307,-1.9950002993635523,0.09513709400966056,0.40054543273799814,230.83912658010712,2.2513995168333936,BLD,35.9475,-114.86111111,US,NV,west,no
363,363,0.6276762120841586,-1.8616346386808358,0.09513709400966056,0.40054543273799814,230.83912658010712,2.9679290603428616,PGA,36.92638889,-111.44722222,US,AZ,west,no
364,364,0.45971160692364926,-1.472921632126031,0.09513709400966056,0.40054543273799814,230.83912658010712,2.086947013817751,BCT,26.37083333,-80.10833333,US,FL,east,no
365,365,0.8292784528645993,-2.086816777338779,0.09513709400966056,0.40054543273799814,230.83912658010712,0.6050359642161687,BDY,43.0875,-124.40833333,US,OR,west,no
366,366,0.7147374128135336,-1.3283818882024385,0.09513709400966056,0.40054543273799814,230.83912658010712,1.603617400785273,EEN,42.90083333,-72.27083333,US,NH,east,no
367,367,0.833596019540901,-1.410907833907042,0.09513709400966056,0.40054543273799814,230.83912658010712,1.7475490159252027,BFD,41.80222222,-78.63944444,US,PA,east,no
368,368,0.7653668500820765,-1.4012681526893824,0.09513709400966056,0.40054543273799814,230.83912658010712,1.3631175045471848,DUJ,41.17833333,-78.89888889,US,PA,east,no
369,369,0.7373531595570466,-1.3736401469283592,0.09513709400966056,0.40054543273799814,230.83912658010712,1.5013201909319214,FKL,41.37777778,-79.86027778,US,PA,east,no
370,370,0.7876923813584663,-1.4018825343341355,0.09513709400966056,0.40054543273799814,230.83912658010712,1.4378838701692767,JHW,42.15055556,-79.25805556,US,NY,east,no
371,371,0.8205652226095753,-1.8074206627897529,0.09513709400966056,0.40054543273799814,230.83912658010712,2.0299241625166333,ISN,48.17611111,-103.63611111,US,ND,centre,no
372,372,0.741571895829145,-1.715382326081531,0.09513709400966056,0.40054543273799814,230.83912658010712,1.5812120418381963,LBF,41.12833333,-100.69666667,US,NE,centre,no
373,373,0.8047632026601028,-1.8662533701005521,0.09513709400966056,0.40054543273799814,230.83912658010712,2.155344876739916,SDY,47.70694444,-104.19194444,US,MT,west,no
374,374,0.8030351774731306,-2.05446650746057,0.09513709400966056,0.40054543273799814,230.83912658010712,1.6964370302111673,CLM,48.11888889,-123.49361111,US,WA,west,no
375,375,0.8151903784106553,-2.068237646101173,0.09513709400966056,0.40054543273799814,230.83912658010712,1.414092821521324,ESD,48.70833333,-122.9125,US,WA,west,no
376,376,0.8327683385422624,-2.1553558252278915,0.09513709400966056,0.40054543273799814,230.83912658010712,2.0093738562955674,FRD,48.52638889,-123.02388889,US,WA,west,no
377,377,0.8267977059273137,-2.1729750026272954,0.09513709400966056,0.40054543273799814,230.83912658010712,1.3717797555774696,LPS,48.48277778,-122.93555556,US,WA,west,no
378,378,0.8471818434908045,-2.1617890944112035,0.09513709400966056,0.40054543273799814,230.83912658010712,1.0748475447066745,ONP,44.57944444,-124.05777778,US,OR,west,no
379,379,0.8511411078785882,-2.019139809646971,0.09513709400966056,0.40054543273799814,230.83912658010712,2.205380890025903,PWT,47.485,-122.76333333,US,WA,west,no
380,380,0.7641468876780813,-2.1698528821942604,0.09513709400966056,0.40054543273799814,230.83912658010712,1.623824971639241,RCE,48.61222222,-123.13861111,US,WA,west,no
381,381,0.8229157331682218,-2.1163411761652116,0.09513709400966056,0.40054543273799814,230.83912658010712,1.3032208651012878,SQV,48.09777778,-123.18527778,US,WA,west,no
382,382,0.82834693069788,-2.101320236932548,0.09513709400966056,0.40054543273799814,230.83912658010712,1.0854725114685904,VWE,47.86583333,-119.94277778,US,WA,west,no
383,383,0.732050009199484,-1.832067797253903,0.09513709400966056,0.40054543273799814,230.83912658010712,1.253104082393515,BFK,39.70166667,-104.75166667,US,CO,west,no
384,384,0.5915543367874815,-2.105236951609769,0.09513709400966056,0.40054543273799814,230.83912658010712,2.319775729792604,SMX,34.905,-120.45777778,US,CA,west,no
385,385,0.5736997171337599,-1.568109889870506,0.09513709400966056,0.40054543273799814,230.83912658010712,0.8541672881803635,BFM,30.62638889,-88.06805556,US,AL,centre,no
386,386,0.7004792439995892,-1.3245922674936275,0.09513709400966056,0.40054543273799814,230.83912658010712,3.2563974365668016,BGM,42.20138889,-75.96916667,US,NY,east,no
387,387,0.6716451764698491,-1.3689524765602714,0.09513709400966056,0.40054543273799814,230.83912658010712,2.683446778374632,IAG,43.10722222,-78.94555556,US,NY,east,no
388,388,0.7485815368726428,-1.3300536329923809,0.09513709400966056,0.40054543273799814,230.83912658010712,2.052890472965182,ILG,39.67833333,-75.6075,US,DE,east,no
389,389,0.8398489329028119,-1.5197620857510783,0.09513709400966056,0.40054543273799814,230.83912658010712,1.4693921718718463,STP,44.93444444,-93.06,US,MN,centre,no
390,390,0.6796779640551909,-1.408044462323437,0.09513709400966056,0.40054543273799814,230.83912658010712,1.117596639132297,HKY,35.74055556,-81.39,US,NC,east,no
391,391,0.6964419853146666,-1.445294884943994,0.09513709400966056,0.40054543273799814,230.83912658010712,3.486311755361731,HTS,38.36694444,-82.55611111,US,WV,east,no
392,392,0.7627457822783656,-1.203379560826508,0.09513709400966056,0.40054543273799814,230.83912658010712,1.0962496179097723,BID,41.16666667,-71.57916667,US,RI,east,no
393,393,0.7247827019506504,-1.3488385395631437,0.09513709400966056,0.40054543273799814,230.83912658010712,1.2482470599120035,BLM,40.18666667,-74.125,US,NJ,east,no
394,394,0.8586939200930636,-1.2888932629877035,0.09513709400966056,0.40054543273799814,230.83912658010712,0.6619344257823397,WST,41.35222222,-71.80416667,US,RI,east,no
395,395,0.6869273190095758,-1.4454111583596898,0.09513709400966056,0.40054543273799814,230.83912658010712,1.2330031922853204,HOP,36.67277778,-87.49166667,US,KY,centre,no
396,396,0.7597271907071939,-1.3877008229207197,0.09513709400966056,0.40054543273799814,230.83912658010712,3.323337194078077,PSM,43.07777778,-70.82333333,US,NH,east,no
397,397,0.5657077844212215,-1.7773043798274462,0.09513709400966056,0.40054543273799814,230.83912658010712,1.160166214035584,SKF,29.38,-98.58388889,US,TX,centre,no
398,398,0.7706567647555196,-1.5966887236696017,0.09513709400966056,0.40054543273799814,230.83912658010712,1.4333795014897375,VOK,43.93833333,-90.26833333,US,WI,centre,no
399,399,0.5867466697270128,-1.9370099764045703,0.09513709400966056,0.40054543273799814,230.83912658010712,2.4275136997233955,FLG,35.13777778,-111.67166667,US,AZ,west,no
400,400,0.7231006516398503,-1.8327206569081147,0.09513709400966056,0.40054543273799814,230.83912658010712,2.84733444614519,GCC,44.35138889,-105.525,US,WY,west,no
401,401,0.7806374390618965,-1.840110938446205,0.09513709400966056,0.40054543273799814,230.83912658010712,1.6024716867393267,GDV,47.13888889,-104.80694444,US,MT,west,no
402,402,0.8317335101523091,-1.887152786791818,0.09513709400966056,0.40054543273799814,230.83912658010712,1.809179398399358,GGW,48.21277778,-106.61555556,US,MT,west,no
403,403,0.8268244590141367,-1.9443795558780297,0.09513709400966056,0.40054543273799814,230.83912658010712,1.8004645024428612,HVR,48.54444444,-109.76111111,US,MT,west,no
404,404,0.7965586825479924,-1.9067767224057035,0.09513709400966056,0.40054543273799814,230.83912658010712,1.7665302278359738,LWT,47.05111111,-109.47111111,US,MT,west,no
405,405,0.7272138206784197,-1.8894367038736712,0.09513709400966056,0.40054543273799814,230.83912658010712,1.9137132744123573,MLS,46.43055556,-105.88055556,US,MT,west,no
406,406,0.7605426105467137,-1.837651705721406,0.09513709400966056,0.40054543273799814,230.83912658010712,1.573255376584291,OLF,48.09472222,-105.56638889,US,MT,west,no
407,407,0.7549959619307665,-1.8388600643324962,0.09513709400966056,0.40054543273799814,230.83912658010712,1.9902196611586662,SHR,44.77416667,-106.97722222,US,WY,west,no
408,408,0.7672945614037481,-1.9291442244458308,0.09513709400966056,0.40054543273799814,230.83912658010712,3.2255990804944994,CPR,42.90861111,-106.4625,US,WY,west,no
409,409,0.440578374332113,-1.6264870380603393,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7730855895393053,DWH,30.06388889,-95.55972222,US,TX,centre,no
410,410,0.7539441854665143,-1.6634262757402989,0.09513709400966056,0.40054543273799814,230.83912658010712,1.5705791305146022,BJI,47.50972222,-94.93472222,US,MN,centre,no
411,411,0.7181146361148456,-1.2171305331660143,0.09513709400966056,0.40054543273799814,230.83912658010712,1.5499392008259287,SLK,44.38277778,-74.20666667,US,NY,east,no
412,412,0.5556970410442994,-2.000117748248942,0.09513709400966056,0.40054543273799814,230.83912658010712,1.5681775980685355,DQR,35.98861111,-113.81,US,AZ,west,no
413,413,0.6401943849825784,-2.0271810002865362,0.09513709400966056,0.40054543273799814,230.83912658010712,0.6810427006177413,DTH,36.46388889,-116.88055556,US,CA,west,no
414,414,0.5838315643408247,-2.0358837545412682,0.09513709400966056,0.40054543273799814,230.83912658010712,3.081210076009075,GCN,35.95194444,-112.1475,US,AZ,west,no
415,415,0.6436520413887833,-2.0727102499336443,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9438310444221433,MYH,36.73388889,-111.75333333,US,AZ,west,no
416,416,0.5459740013938126,-1.972862833180162,0.09513709400966056,0.40054543273799814,230.83912658010712,0.5181364719912919,SDX,34.84861111,-111.78777778,US,AZ,west,no
417,417,0.6642853621501337,-2.095238680390303,0.09513709400966056,0.40054543273799814,230.83912658010712,1.955825523307954,SCK,37.89444444,-121.23916667,US,CA,west,no
418,418,0.8177469092499751,-1.6755839173953013,0.09513709400966056,0.40054543273799814,230.83912658010712,1.8835297505081867,BLV,38.54277778,-89.85111111,US,IL,east,no
419,419,0.6822243397333532,-1.5022092618395073,0.09513709400966056,0.40054543273799814,230.83912658010712,2.581164868148057,BMG,39.14,-86.61472222,US,IN,east,no
420,420,0.7222249211007048,-1.4278931144182005,0.09513709400966056,0.40054543273799814,230.83912658010712,4.091682826061251,ELM,42.16083333,-76.89527778,US,NY,east,no
421,421,0.6430277026937293,-1.4099600374823829,0.09513709400966056,0.40054543273799814,230.83912658010712,3.8264877060137157,ITH,42.49027778,-76.45805556,US,NY,east,no
422,422,0.7531090997628482,-1.5400781775022399,0.09513709400966056,0.40054543273799814,230.83912658010712,3.0821197255554487,MQT,46.35361111,-87.39527778,US,MI,east,no
423,423,0.7975882524736543,-2.0981961434166205,0.09513709400966056,0.40054543273799814,230.83912658010712,3.619133846771966,LWS,46.37472222,-117.01444444,US,ID,west,no
424,424,0.810731649056573,-2.0085365784505327,0.09513709400966056,0.40054543273799814,230.83912658010712,2.3979017523924626,PUW,46.74472222,-117.105,US,WA,west,no
425,425,0.5499494841176311,-1.609531100434581,0.09513709400966056,0.40054543273799814,230.83912658010712,0.8369128763159256,RQZ,30.42888889,-86.68888889,US,FL,east,no
426,426,0.7290664216525036,-2.0207250622341015,0.09513709400966056,0.40054543273799814,230.83912658010712,2.564064871241732,SUN,43.50416667,-114.30833333,US,ID,west,no
427,427,0.7667675479452826,-1.2406774266779224,0.09513709400966056,0.40054543273799814,230.83912658010712,1.6255200082761145,LEB,43.62805556,-72.30583333,US,NH,east,no
428,428,0.7797359447289298,-1.329449770057772,0.09513709400966056,0.40054543273799814,230.83912658010712,2.26578419941917,PBG,44.65083333,-73.46805556,US,NY,east,no
429,429,0.7112468790560174,-1.2043719092305962,0.09513709400966056,0.40054543273799814,230.83912658010712,1.6070509152318844,PQI,46.685,-68.0475,US,ME,east,no
430,430,0.7448364290310077,-1.303788673205604,0.09513709400966056,0.40054543273799814,230.83912658010712,1.129373990489559,PVC,42.07194444,-70.22166667,US,MA,east,no
431,431,0.7466225155768587,-1.2509497723555443,0.09513709400966056,0.40054543273799814,230.83912658010712,2.052504772700294,RKD,44.05916667,-69.09805556,US,ME,east,no
432,432,0.6384252115902592,-1.3417735841843481,0.09513709400966056,0.40054543273799814,230.83912658010712,1.161554197651386,RUT,43.52944444,-72.94833333,US,VT,east,no
433,433,0.7096446116743206,-1.6493286275781036,0.09513709400966056,0.40054543273799814,230.83912658010712,0.8779058085316088,BRD,46.39722222,-94.1375,US,MN,centre,no
434,434,0.7734251929912328,-1.507706246983236,0.09513709400966056,0.40054543273799814,230.83912658010712,1.1413205117351302,BRL,40.78611111,-91.12333333,US,IA,centre,no
435,435,0.5941174100193348,-1.646650672009848,0.09513709400966056,0.40054543273799814,230.83912658010712,0.8018379423522932,ADS,32.96833333,-96.83611111,US,TX,centre,no
436,436,0.5301525997493283,-1.6147466002178619,0.09513709400966056,0.40054543273799814,230.83912658010712,1.3529354492103447,BRO,25.90638889,-97.42555556,US,TX,centre,no
437,437,0.765291125608433,-1.5196641251616798,0.09513709400966056,0.40054543273799814,230.83912658010712,0.95105046527523,BTL,42.30916667,-85.24777778,US,MI,east,no
438,438,0.7909441209089384,-2.0858913998847832,0.09513709400966056,0.40054543273799814,230.83912658010712,1.2956283432392297,BTM,45.95111111,-112.49388889,US,MT,west,no
439,439,0.5488108518797036,-1.5448285280557137,0.09513709400966056,0.40054543273799814,230.83912658010712,2.8971127645114847,TYR,32.35472222,-95.39888889,US,TX,centre,no
440,440,0.7022617533039861,-1.5601385472449443,0.09513709400966056,0.40054543273799814,230.83912658010712,1.3182080633983126,MIE,40.23972222,-85.39444444,US,IN,east,no
441,441,0.7075892525646195,-1.35681176829246,0.09513709400966056,0.40054543273799814,230.83912658010712,1.4943116648311656,PKB,39.34555556,-81.43888889,US,WV,east,no
442,442,0.8017635067850672,-1.4766680264247813,0.09513709400966056,0.40054543273799814,230.83912658010712,1.346037546720421,RDG,40.37861111,-75.96388889,US,PA,east,no
443,443,0.6882654296297472,-2.160616024323544,0.09513709400966056,0.40054543273799814,230.83912658010712,0.7478494183863301,DWA,38.57916667,-121.85666667,US,CA,west,no
444,444,0.6147286220653897,-1.9070105552552774,0.09513709400966056,0.40054543273799814,230.83912658010712,1.0991424067489617,FVG,33.96972222,-112.79638889,US,AZ,west,no
445,445,0.46251649997751876,-1.8691207350449106,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9866015435582101,GYR,33.42361111,-112.37416667,US,AZ,west,no
446,446,0.8533085167436526,-2.0591053905965553,0.09513709400966056,0.40054543273799814,230.83912658010712,1.3624593319255949,HIO,45.54055556,-122.94861111,US,OR,west,no
447,447,0.5682573376491588,-2.043994385337071,0.09513709400966056,0.40054543273799814,230.83912658010712,1.225619231402908,HSH,35.97277778,-115.13444444,US,NV,west,no
448,448,0.6180611667224725,-1.9959375533143673,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9351163934878609,MSC,33.46083333,-111.72833333,US,AZ,west,no
449,449,0.45665690615959403,-1.4121294944674994,0.09513709400966056,0.40054543273799814,230.83912658010712,1.7819532714625697,OPF,25.90694444,-80.28027778,US,FL,east,no
450,450,0.4615072540006718,-1.3097676854615041,0.09513709400966056,0.40054543273799814,230.83912658010712,1.6488137507255767,ORL,28.54416667,-81.33555556,US,FL,east,no
451,451,0.735404685375349,-2.150026212561767,0.09513709400966056,0.40054543273799814,230.83912658010712,2.437880900834628,OTH,43.41888889,-124.24,US,OR,west,no
452,452,0.5875815576562992,-1.4382276727080199,0.09513709400966056,0.40054543273799814,230.83912658010712,1.3699438156369725,PDK,33.875,-84.30222222,US,GA,east,no
453,453,0.8022888462917978,-1.2940436599403922,0.09513709400966056,0.40054543273799814,230.83912658010712,1.281720268898207,PSF,42.42666667,-73.29166667,US,MA,east,no
454,454,0.6408050434126683,-2.1219119951502656,0.09513709400966056,0.40054543273799814,230.83912658010712,2.768445536061795,PVU,40.21805556,-111.72222222,US,UT,west,no
455,455,0.4971975237383589,-1.6650171676654435,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9814941983558174,RBD,32.68027778,-96.86722222,US,TX,centre,no
456,456,0.7138579104335145,-1.931513979183167,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9844759939088684,RIL,39.51805556,-107.77916667,US,CO,west,no
457,457,0.7212452367785042,-1.839327616398963,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9248608176023856,SAA,41.445,-106.81,US,WY,west,no
458,458,0.6356980086727426,-2.178762427223832,0.09513709400966056,0.40054543273799814,230.83912658010712,1.633477069980478,SAC,38.5125,-121.4925,US,CA,west,no
459,459,0.5407287288113962,-1.6430424321176653,0.09513709400966056,0.40054543273799814,230.83912658010712,2.580711120467725,SLN,38.79083333,-97.6525,US,KS,centre,no
460,460,0.7689787846235973,-1.7656420154256522,0.09513709400966056,0.40054543273799814,230.83912658010712,0.8429820751155629,SPW,43.16388889,-95.20083333,US,IA,centre,no
461,461,0.7413868033791936,-2.158967249066144,0.09513709400966056,0.40054543273799814,230.83912658010712,1.71633391518567,STS,38.50916667,-122.81166667,US,CA,west,no
462,462,0.5847618038621959,-1.7702941867760986,0.09513709400966056,0.40054543273799814,230.83912658010712,1.5565302350929304,TEX,37.95388889,-107.90833333,US,CO,west,no
463,463,0.8121708897166461,-1.4361686811341272,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9628155266209366,UGN,42.42138889,-87.86694444,US,IL,east,no
464,464,0.645365162095849,-2.0716688425171177,0.09513709400966056,0.40054543273799814,230.83912658010712,1.491824354776874,VIS,36.31944444,-119.39388889,US,CA,west,no
465,465,0.4501420625874171,-2.0192402333490724,0.09513709400966056,0.40054543273799814,230.83912658010712,1.033830574846541,VWN,34.15055556,-114.27138889,US,AZ,west,no
466,466,0.7603796417391797,-2.1296117525418046,0.09513709400966056,0.40054543273799814,230.83912658010712,1.7126234491627905,YKM,46.56694444,-120.53777778,US,WA,west,no
467,467,0.6603193362798868,-1.6109106323877114,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9788333225871207,BVO,36.7625,-96.01083333,US,OK,centre,no
468,468,0.7886240985184179,-1.2476464605123037,0.09513709400966056,0.40054543273799814,230.83912658010712,1.3975386223666888,BVY,42.58333333,-70.91555556,US,MA,east,no
469,469,0.7099465750466449,-1.3976663211015852,0.09513709400966056,0.40054543273799814,230.83912658010712,1.172991790594971,CGF,41.56527778,-81.48666667,US,OH,east,no
470,470,0.6147065089467815,-1.4918439519313047,0.09513709400966056,0.40054543273799814,230.83912658010712,1.9005566809622711,BWG,36.96222222,-86.42222222,US,KY,centre,no
471,471,0.5467959686403674,-1.682397841311043,0.09513709400966056,0.40054543273799814,230.83912658010712,2.1033975857770635,EFD,29.60722222,-95.15861111,US,TX,centre,no
472,472,0.5039962377886493,-1.7502820653243618,0.09513709400966056,0.40054543273799814,230.83912658010712,1.2541925441009534,FWH,32.76888889,-97.44111111,US,TX,centre,no
473,473,0.5702378305568337,-1.377667271588317,0.09513709400966056,0.40054543273799814,230.83912658010712,1.4425696361069225,HGR,39.70777778,-77.73,US,MD,east,no
474,474,0.6969781139997521,-1.4476784669638805,0.09513709400966056,0.40054543273799814,230.83912658010712,1.4703904545752087,LNS,40.12111111,-76.29972222,US,PA,east,no
475,475,0.5713996018439645,-1.3754291833754755,0.09513709400966056,0.40054543273799814,230.83912658010712,0.922249767523745,MRK,25.99472222,-81.67277778,US,FL,east,no
476,476,0.49862255338578687,-1.4502272796008333,0.09513709400966056,0.40054543273799814,230.83912658010712,1.2443052561938108,OCF,29.17555556,-82.22694444,US,FL,east,no
477,477,0.767081889485094,-1.4879633290051713,0.09513709400966056,0.40054543273799814,230.83912658010712,0.8582324860352825,CAD,44.27583333,-85.41916667,US,MI,east,no
478,478,0.7989411269073052,-1.5343278647201417,0.09513709400966056,0.40054543273799814,230.83912658010712,4.0775025728852965,CMI,40.03972222,-88.27972222,US,IL,east,no
479,479,0.4862610281207018,-1.614414457962428,0.09513709400966056,0.40054543273799814,230.83912658010712,2.093688111398175,PIB,31.4675,-89.33666667,US,MS,centre,no
480,480,0.5817342444953354,-1.6360736437653827,0.09513709400966056,0.40054543273799814,230.83912658010712,1.5428184309281217,TXK,33.45638889,-93.98916667,US,AR,centre,no
481,481,0.8055446602260263,-1.7970653106320769,0.09513709400966056,0.40054543273799814,230.83912658010712,1.5601857938786403,CDR,42.835,-103.09777778,US,NE,centre,no
482,482,0.7219296007684487,-1.305508938039445,0.09513709400966056,0.40054543273799814,230.83912658010712,1.4272973915652953,SHD,38.26388889,-78.89666667,US,VA,east,no
483,483,0.6174022427533071,-1.762671967336247,0.09513709400966056,0.40054543273799814,230.83912658010712,1.372925257939874,CEZ,37.30277778,-108.62722222,US,CO,west,no
484,484,0.5816982772124191,-1.8732254001600606,0.09513709400966056,0.40054543273799814,230.83912658010712,2.1939845699939142,FMN,36.74111111,-108.22916667,US,NM,west,no
485,485,0.6286595628543052,-1.6720418028349457,0.09513709400966056,0.40054543273799814,230.83912658010712,2.6599514752175604,FSM,35.33666667,-94.3675,US,AR,centre,no
486,486,0.43325156947063237,-1.3114266939279269,0.09513709400966056,0.40054543273799814,230.83912658010712,1.1552180266900307,FXE,26.19694444,-80.17083333,US,FL,east,no
487,487,0.7316578875850495,-2.0318958934829214,0.09513709400966056,0.40054543273799814,230.83912658010712,1.4789389029058537,CIC,39.79583333,-121.85666667,US,CA,west,no
488,488,0.8107701238453007,-1.4473695818082797,0.09513709400966056,0.40054543273799814,230.83912658010712,2.5567558918561675,LAF,40.41194444,-86.93361111,US,IN,east,no
489,489,0.7019091575650034,-1.4401215305113324,0.09513709400966056,0.40054543273799814,230.83912658010712,2.126876508518426,LCK,39.81416667,-82.93222222,US,OH,east,no
490,490,0.7745097098276585,-1.6238122844452587,0.09513709400966056,0.40054543273799814,230.83912658010712,1.4749688751295644,MCW,43.15694444,-93.32944444,US,IA,centre,no
491,491,0.8183863916800697,-1.4110904872189645,0.09513709400966056,0.40054543273799814,230.83912658010712,1.1699898652415852,MGW,39.64277778,-79.91583333,US,WV,east,no
492,492,0.5100898028996906,-1.9785760622910804,0.09513709400966056,0.40054543273799814,230.83912658010712,2.0712735268296174,CLD,33.12861111,-117.27972222,US,CA,west,no
493,493,0.8134922201411605,-2.1156735530697213,0.09513709400966056,0.40054543273799814,230.83912658010712,2.4981126481231932,KEH,47.75472222,-122.25916667,US,WA,west,no
494,494,0.818125581739822,-2.1030383340355465,0.09513709400966056,0.40054543273799814,230.83912658010712,2.8505896912526136,LKE,47.62888889,-122.33861111,US,WA,west,no
495,495,0.651113632434951,-1.4546500134517986,0.09513709400966056,0.40054543273799814,230.83912658010712,1.613544056317902,SBY,38.33861111,-75.51,US,MD,east,no
496,496,0.6265544903608539,-1.5721983924547178,0.09513709400966056,0.40054543273799814,230.83912658010712,1.0178319539627312,STJ,39.77583333,-94.91,US,MO,centre,no
497,497,0.5714227039730064,-1.873533567852721,0.09513709400966056,0.40054543273799814,230.83912658010712,1.0360071120512746,CNY,38.75944444,-109.74611111,US,UT,west,no
498,498,0.7429781335427843,-2.022280387298623,0.09513709400966056,0.40054543273799814,230.83912658010712,1.1836181300496649,ELY,39.30194444,-114.84194444,US,NV,west,no
499,499,0.6909007450688812,-1.8774726004741853,0.09513709400966056,0.40054543273799814,230.83912658010712,1.6206425380524618,COD,44.51583333,-109.0275,US,WY,west,no
500,500,0.8496604313346846,-2.0918258161971193,0.09513709400966056,0.40054543273799814,230.83912658010712,0.9080796311077518,COE,47.775,-116.81777778,US,ID,west,no
501,501,0.7611707320985459,-1.7729895240264708,0.09513709400966056,0.40054543273799814,230.83912658010712,1.4110700529442135,OFF,41.11833333,-95.91222222,US,NE,centre,no
