,index,x0,iata,latitude,longitude,country,state,region,hub
769,769,0.001025850246054353,,,,,,,
770,770,0.9492903796827581,,,,,,,
771,771,0.0008614973840146632,,,,,,,
772,772,0.30424053364700415,,,,,,,
773,773,0.3932231226773845,,,,,,,
774,774,0.7293962384542023,,,,,,,
775,775,0.08427124259532728,,,,,,,
776,776,0.0010173506618119431,,,,,,,
777,777,0.9442061488377373,,,,,,,
778,778,0.236138396028059,,,,,,,
779,779,0.5081684949424684,,,,,,,
780,780,0.6627214743166551,,,,,,,
781,781,0.6388332360078145,,,,,,,
782,782,0.9958597016454782,,,,,,,
783,783,0.0028415284555453673,,,,,,,
784,784,0.30239044309236834,,,,,,,
785,785,0.09933194465107541,,,,,,,
786,786,0.614661324595065,,,,,,,
787,787,0.8574259060175294,,,,,,,
788,788,0.40543037210852345,,,,,,,
789,789,0.0010806036652309702,,,,,,,
790,790,0.5578616779363142,,,,,,,
791,791,0.023970490497038276,,,,,,,
792,792,0.0010423789100036448,,,,,,,
793,793,0.5807594705257664,,,,,,,
794,794,0.006421795318632194,,,,,,,
795,795,0.001527431945093939,,,,,,,
796,796,0.001142503545551253,,,,,,,
797,797,0.9989540848372036,,,,,,,
798,798,0.1790169833552812,,,,,,,
799,799,0.9145245785991377,,,,,,,
800,800,0.9992298199051769,,,,,,,
801,801,0.6495568186021703,,,,,,,
802,802,0.4906736746332996,,,,,,,
803,803,0.21334979900815162,,,,,,,
804,804,0.45803549183136416,,,,,,,
805,805,0.9987166573450434,,,,,,,
806,806,0.9978185085225891,,,,,,,
807,807,0.997198245255202,,,,,,,
808,808,0.9579973606346148,,,,,,,
809,809,0.998812997241746,,,,,,,
810,810,0.99897905541913,,,,,,,
811,811,0.9986444677405296,,,,,,,
812,812,0.12010481380916933,,,,,,,
813,813,0.9979614164862043,,,,,,,
814,814,0.40484728483403243,,,,,,,
815,815,0.0012117365784558146,,,,,,,
816,816,0.5139729425858621,,,,,,,
817,817,0.59783163726406,,,,,,,
818,818,0.011768634253722871,,,,,,,
819,819,0.8719194749567294,,,,,,,
820,820,0.9984834447009591,,,,,,,
821,821,0.2508941113301317,,,,,,,
822,822,0.665075738199409,,,,,,,
823,823,0.09117002678355507,,,,,,,
824,824,0.3534829729330094,,,,,,,
825,825,0.0012823992018987922,,,,,,,
826,826,0.42448157368824774,,,,,,,
827,827,0.4130299914518625,,,,,,,
828,828,0.9985050275932794,,,,,,,
829,829,0.6829547293652002,,,,,,,
830,830,0.0011359963090682044,,,,,,,
831,831,0.4777869446939535,,,,,,,
832,832,0.12793138825821723,,,,,,,
833,833,0.6013230414906751,,,,,,,
834,834,0.6444812427661765,,,,,,,
835,835,0.0017669601723550536,,,,,,,
836,836,0.9982485517133957,,,,,,,
837,837,0.16114449971685185,,,,,,,
838,838,0.9685288922030416,,,,,,,
839,839,0.9988965534943827,,,,,,,
840,840,0.9978519973359149,,,,,,,
841,841,0.0013645702949707553,,,,,,,
842,842,0.5853257605909299,,,,,,,
843,843,0.2991268809177966,,,,,,,
844,844,0.9974384007990261,,,,,,,
845,845,0.41558942425863,,,,,,,
846,846,0.0018043883659311297,,,,,,,
847,847,0.49273071471802105,,,,,,,
848,848,0.5624562143069548,,,,,,,
849,849,0.8068583528864562,,,,,,,
850,850,0.7906861991314635,,,,,,,
851,851,0.0015243779024237817,,,,,,,
852,852,0.9991558108533913,,,,,,,
853,853,0.0014475431539991699,,,,,,,
854,854,0.5441490672651558,,,,,,,
855,855,0.3637340282995816,,,,,,,
856,856,0.3685153326514657,,,,,,,
857,857,0.1570803455953202,,,,,,,
858,858,0.9989944105476106,,,,,,,
859,859,0.2043489247497038,,,,,,,
860,860,0.11151445243285331,,,,,,,
861,861,0.3544866647040209,,,,,,,
862,862,0.30116278831359994,,,,,,,
