,index,x0,w,sigma,c,t,iata,latitude,longitude,country,state,region,hub
359,359,0.5805116200276651,0.013372641316296566,0.23279385111908898,0.560914539601102,65.15383031619264,BBX,40.13666667,-75.2675,US,PA,east,no
360,360,0.5789805556314979,0.009437652892924205,0.23279385111908898,0.560914539601102,65.15383031619264,UOS,35.20527778,-85.89805556,US,TN,east,no
361,361,0.5323171748613295,0.009631040114604856,0.23279385111908898,0.560914539601102,65.15383031619264,BCE,37.70638889,-112.14472222,US,UT,west,no
362,362,0.2918561078902283,0.046512269263085736,0.23279385111908898,0.560914539601102,65.15383031619264,BLD,35.9475,-114.86111111,US,NV,west,no
363,363,0.1794348065982878,0.08519767883684735,0.23279385111908898,0.560914539601102,65.15383031619264,PGA,36.92638889,-111.44722222,US,AZ,west,no
364,364,0.45246295429717925,0.03755661398118352,0.23279385111908898,0.560914539601102,65.15383031619264,BCT,26.37083333,-80.10833333,US,FL,east,no
365,365,0.4131731167075578,0.006363805785385683,0.23279385111908898,0.560914539601102,65.15383031619264,BDY,43.0875,-124.40833333,US,OR,west,no
366,366,0.4596164012906615,0.02097385918844074,0.23279385111908898,0.560914539601102,65.15383031619264,EEN,42.90083333,-72.27083333,US,NH,east,no
367,367,0.6973016453617137,0.024662735007991887,0.23279385111908898,0.560914539601102,65.15383031619264,BFD,41.80222222,-78.63944444,US,PA,east,no
368,368,0.45398144954065534,0.01688063434202208,0.23279385111908898,0.560914539601102,65.15383031619264,DUJ,41.17833333,-78.89888889,US,PA,east,no
369,369,0.47851251354027163,0.01707898893170234,0.23279385111908898,0.560914539601102,65.15383031619264,FKL,41.37777778,-79.86027778,US,PA,east,no
370,370,0.4887516485120072,0.017329715884121154,0.23279385111908898,0.560914539601102,65.15383031619264,JHW,42.15055556,-79.25805556,US,NY,east,no
371,371,0.3340095330811586,0.03831015585953862,0.23279385111908898,0.560914539601102,65.15383031619264,ISN,48.17611111,-103.63611111,US,ND,centre,no
372,372,0.40394391382913275,0.021600467829074543,0.23279385111908898,0.560914539601102,65.15383031619264,LBF,41.12833333,-100.69666667,US,NE,centre,no
373,373,0.2215726530455482,0.043065007474952496,0.23279385111908898,0.560914539601102,65.15383031619264,SDY,47.70694444,-104.19194444,US,MT,west,no
374,374,0.24241801505659644,0.025662338053253356,0.23279385111908898,0.560914539601102,65.15383031619264,CLM,48.11888889,-123.49361111,US,WA,west,no
375,375,0.29320365384814784,0.017243556113202014,0.23279385111908898,0.560914539601102,65.15383031619264,ESD,48.70833333,-122.9125,US,WA,west,no
376,376,0.20881758673492837,0.033847280980973775,0.23279385111908898,0.560914539601102,65.15383031619264,FRD,48.52638889,-123.02388889,US,WA,west,no
