,index,x0,sigma,c,t,iata,latitude,longitude,country,state,region,hub
429,429,0.3868766631771901,0.1653231430346359,0.7908546711500419,214.0641639792899,PQI,46.685,-68.0475,US,ME,east,no
430,430,0.7829753986383479,0.1653231430346359,0.7908546711500419,214.0641639792899,PVC,42.07194444,-70.22166667,US,MA,east,no
431,431,0.506092096012946,0.1653231430346359,0.7908546711500419,214.0641639792899,RKD,44.05916667,-69.09805556,US,ME,east,no
432,432,0.6951456149377933,0.1653231430346359,0.7908546711500419,214.0641639792899,RUT,43.52944444,-72.94833333,US,VT,east,no
433,433,0.8260911057046382,0.1653231430346359,0.7908546711500419,214.0641639792899,BRD,46.39722222,-94.1375,US,MN,centre,no
434,434,0.9372155678640754,0.1653231430346359,0.7908546711500419,214.0641639792899,BRL,40.78611111,-91.12333333,US,IA,centre,no
435,435,0.8768927460042044,0.1653231430346359,0.7908546711500419,214.0641639792899,ADS,32.96833333,-96.83611111,US,TX,centre,no
436,436,0.23856082856636418,0.1653231430346359,0.7908546711500419,214.0641639792899,BRO,25.90638889,-97.42555556,US,TX,centre,no
437,437,0.2364012808391016,0.1653231430346359,0.7908546711500419,214.0641639792899,BTL,42.30916667,-85.24777778,US,MI,east,no
438,438,0.2161504280388491,0.1653231430346359,0.7908546711500419,214.0641639792899,BTM,45.95111111,-112.49388889,US,MT,west,no
439,439,0.8188852502944716,0.1653231430346359,0.7908546711500419,214.0641639792899,TYR,32.35472222,-95.39888889,US,TX,centre,no
440,440,0.5100674101007614,0.1653231430346359,0.7908546711500419,214.0641639792899,MIE,40.23972222,-85.39444444,US,IN,east,no
441,441,0.9293848040015231,0.1653231430346359,0.7908546711500419,214.0641639792899,PKB,39.34555556,-81.43888889,US,WV,east,no
442,442,0.6973237283860152,0.1653231430346359,0.7908546711500419,214.0641639792899,RDG,40.37861111,-75.96388889,US,PA,east,no
443,443,0.03313909606435002,0.1653231430346359,0.7908546711500419,214.0641639792899,DWA,38.57916667,-121.85666667,US,CA,west,no
444,444,0.35113471619469017,0.1653231430346359,0.7908546711500419,214.0641639792899,FVG,33.96972222,-112.79638889,US,AZ,west,no
445,445,0.6466541413249138,0.1653231430346359,0.7908546711500419,214.0641639792899,GYR,33.42361111,-112.37416667,US,AZ,west,no
446,446,0.8442227755379621,0.1653231430346359,0.7908546711500419,214.0641639792899,HIO,45.54055556,-122.94861111,US,OR,west,no
447,447,0.6742029967803591,0.1653231430346359,0.7908546711500419,214.0641639792899,HSH,35.97277778,-115.13444444,US,NV,west,no
448,448,0.2786087405054068,0.1653231430346359,0.7908546711500419,214.0641639792899,MSC,33.46083333,-111.72833333,US,AZ,west,no
449,449,0.7287403502551992,0.1653231430346359,0.7908546711500419,214.0641639792899,OPF,25.90694444,-80.28027778,US,FL,east,no
450,450,0.8763703635923421,0.1653231430346359,0.7908546711500419,214.0641639792899,ORL,28.54416667,-81.33555556,US,FL,east,no
451,451,0.8598060316581171,0.1653231430346359,0.7908546711500419,214.0641639792899,OTH,43.41888889,-124.24,US,OR,west,no
452,452,0.6734326897325036,0.1653231430346359,0.7908546711500419,214.0641639792899,PDK,33.875,-84.30222222,US,GA,east,no
453,453,0.3547333733582838,0.1653231430346359,0.7908546711500419,214.0641639792899,PSF,42.42666667,-73.29166667,US,MA,east,no
454,454,0.7173044359724042,0.1653231430346359,0.7908546711500419,214.0641639792899,PVU,40.21805556,-111.72222222,US,UT,west,no
455,455,0.1206442105379637,0.1653231430346359,0.7908546711500419,214.0641639792899,RBD,32.68027778,-96.86722222,US,TX,centre,no
456,456,0.8714921051116453,0.1653231430346359,0.7908546711500419,214.0641639792899,RIL,39.51805556,-107.77916667,US,CO,west,no
457,457,0.12309270957022252,0.1653231430346359,0.7908546711500419,214.0641639792899,SAA,41.445,-106.81,US,WY,west,no
458,458,0.18478243135692973,0.1653231430346359,0.7908546711500419,214.0641639792899,SAC,38.5125,-121.4925,US,CA,west,no
459,459,0.6675088030587365,0.1653231430346359,0.7908546711500419,214.0641639792899,SLN,38.79083333,-97.6525,US,KS,centre,no
460,460,0.20596873550956163,0.1653231430346359,0.7908546711500419,214.0641639792899,SPW,43.16388889,-95.20083333,US,IA,centre,no
461,461,0.3096293780238713,0.1653231430346359,0.7908546711500419,214.0641639792899,STS,38.50916667,-122.81166667,US,CA,west,no
462,462,0.7038912794167491,0.1653231430346359,0.7908546711500419,214.0641639792899,TEX,37.95388889,-107.90833333,US,CO,west,no
463,463,0.6697184550748803,0.1653231430346359,0.7908546711500419,214.0641639792899,UGN,42.42138889,-87.86694444,US,IL,east,no
464,464,0.7548592398292608,0.1653231430346359,0.7908546711500419,214.0641639792899,VIS,36.31944444,-119.39388889,US,CA,west,no
465,465,0.2203112626238637,0.1653231430346359,0.7908546711500419,214.0641639792899,VWN,34.15055556,-114.27138889,US,AZ,west,no
466,466,0.8949619102262969,0.1653231430346359,0.7908546711500419,214.0641639792899,YKM,46.56694444,-120.53777778,US,WA,west,no
467,467,0.1526221219732982,0.1653231430346359,0.7908546711500419,214.0641639792899,BVO,36.7625,-96.01083333,US,OK,centre,no
468,468,0.8344051139486667,0.1653231430346359,0.7908546711500419,214.0641639792899,BVY,42.58333333,-70.91555556,US,MA,east,no
469,469,0.26838838765677586,0.1653231430346359,0.7908546711500419,214.0641639792899,CGF,41.56527778,-81.48666667,US,OH,east,no
470,470,0.3650604030071041,0.1653231430346359,0.7908546711500419,214.0641639792899,BWG,36.96222222,-86.42222222,US,KY,centre,no
471,471,0.2711906930939427,0.1653231430346359,0.7908546711500419,214.0641639792899,EFD,29.60722222,-95.15861111,US,TX,centre,no
472,472,0.5917239773771811,0.1653231430346359,0.7908546711500419,214.0641639792899,FWH,32.76888889,-97.44111111,US,TX,centre,no
473,473,0.28195246730225854,0.1653231430346359,0.7908546711500419,214.0641639792899,HGR,39.70777778,-77.73,US,MD,east,no
474,474,0.8386968735292263,0.1653231430346359,0.7908546711500419,214.0641639792899,LNS,40.12111111,-76.29972222,US,PA,east,no
475,475,0.93076336784777,0.1653231430346359,0.7908546711500419,214.0641639792899,MRK,25.99472222,-81.67277778,US,FL,east,no
476,476,0.09039839087755397,0.1653231430346359,0.7908546711500419,214.0641639792899,OCF,29.17555556,-82.22694444,US,FL,east,no
477,477,0.09627348930327399,0.1653231430346359,0.7908546711500419,214.0641639792899,CAD,44.27583333,-85.41916667,US,MI,east,no
478,478,0.6689921030099347,0.1653231430346359,0.7908546711500419,214.0641639792899,CMI,40.03972222,-88.27972222,US,IL,east,no
479,479,0.8205552572350232,0.1653231430346359,0.7908546711500419,214.0641639792899,PIB,31.4675,-89.33666667,US,MS,centre,no
480,480,0.8266619363393017,0.1653231430346359,0.7908546711500419,214.0641639792899,TXK,33.45638889,-93.98916667,US,AR,centre,no
481,481,0.7898069608236726,0.1653231430346359,0.7908546711500419,214.0641639792899,CDR,42.835,-103.09777778,US,NE,centre,no
482,482,0.29149169959628973,0.1653231430346359,0.7908546711500419,214.0641639792899,SHD,38.26388889,-78.89666667,US,VA,east,no
483,483,0.2682179585518091,0.1653231430346359,0.7908546711500419,214.0641639792899,CEZ,37.30277778,-108.62722222,US,CO,west,no
484,484,0.9028027155696368,0.1653231430346359,0.7908546711500419,214.0641639792899,FMN,36.74111111,-108.22916667,US,NM,west,no
485,485,0.3178523064336167,0.1653231430346359,0.7908546711500419,214.0641639792899,FSM,35.33666667,-94.3675,US,AR,centre,no
486,486,0.14077058446145457,0.1653231430346359,0.7908546711500419,214.0641639792899,FXE,26.19694444,-80.17083333,US,FL,east,no
487,487,0.235958629913269,0.1653231430346359,0.7908546711500419,214.0641639792899,CIC,39.79583333,-121.85666667,US,CA,west,no
488,488,0.7798434833993304,0.1653231430346359,0.7908546711500419,214.0641639792899,LAF,40.41194444,-86.93361111,US,IN,east,no
489,489,0.5829319215760224,0.1653231430346359,0.7908546711500419,214.0641639792899,LCK,39.81416667,-82.93222222,US,OH,east,no
490,490,0.6123542111796862,0.1653231430346359,0.7908546711500419,214.0641639792899,MCW,43.15694444,-93.32944444,US,IA,centre,no
491,491,0.7408272567925815,0.1653231430346359,0.7908546711500419,214.0641639792899,MGW,39.64277778,-79.91583333,US,WV,east,no
492,492,0.6321809076271921,0.1653231430346359,0.7908546711500419,214.0641639792899,CLD,33.12861111,-117.27972222,US,CA,west,no
493,493,0.8995038784965639,0.1653231430346359,0.7908546711500419,214.0641639792899,KEH,47.75472222,-122.25916667,US,WA,west,no
494,494,0.3489067558548018,0.1653231430346359,0.7908546711500419,214.0641639792899,LKE,47.62888889,-122.33861111,US,WA,west,no
495,495,0.5089107072962064,0.1653231430346359,0.7908546711500419,214.0641639792899,SBY,38.33861111,-75.51,US,MD,east,no
496,496,0.8822203777195138,0.1653231430346359,0.7908546711500419,214.0641639792899,STJ,39.77583333,-94.91,US,MO,centre,no
497,497,0.8034010697256957,0.1653231430346359,0.7908546711500419,214.0641639792899,CNY,38.75944444,-109.74611111,US,UT,west,no
498,498,0.12038927190890969,0.1653231430346359,0.7908546711500419,214.0641639792899,ELY,39.30194444,-114.84194444,US,NV,west,no
499,499,0.8325853281089214,0.1653231430346359,0.7908546711500419,214.0641639792899,COD,44.51583333,-109.0275,US,WY,west,no
500,500,0.8779157302621291,0.1653231430346359,0.7908546711500419,214.0641639792899,COE,47.775,-116.81777778,US,ID,west,no
501,501,0.3192119685084092,0.1653231430346359,0.7908546711500419,214.0641639792899,OFF,41.11833333,-95.91222222,US,NE,centre,no
502,502,0.3545072700913794,0.1653231430346359,0.7908546711500419,214.0641639792899,SUU,38.2625,-121.92694444,US,CA,west,no
503,503,0.7958968840394192,0.1653231430346359,0.7908546711500419,214.0641639792899,VBG,34.72972222,-120.57583333,US,CA,west,no
504,504,0.9072129984115795,0.1653231430346359,0.7908546711500419,214.0641639792899,LCH,30.13111111,-93.22555556,US,LA,centre,no
505,505,0.5854043330876313,0.1653231430346359,0.7908546711500419,214.0641639792899,CPS,38.57138889,-90.15722222,US,MO,centre,no
506,506,0.3322777073789903,0.1653231430346359,0.7908546711500419,214.0641639792899,CRG,30.33638889,-81.51444444,US,FL,east,no
507,507,0.0756756880375426,0.1653231430346359,0.7908546711500419,214.0641639792899,CVS,34.385,-103.32388889,US,NM,west,no
508,508,0.31336774123134953,0.1653231430346359,0.7908546711500419,214.0641639792899,EAU,44.86444444,-91.48722222,US,WI,centre,no
509,509,0.527677275842033,0.1653231430346359,0.7908546711500419,214.0641639792899,RSJ,48.63333333,-122.85,US,WA,west,no
510,510,0.6010407925129992,0.1653231430346359,0.7908546711500419,214.0641639792899,RKS,41.59638889,-109.06583333,US,WY,west,no
511,511,0.14442811862628557,0.1653231430346359,0.7908546711500419,214.0641639792899,WRL,43.9675,-107.95305556,US,WY,west,no
512,512,0.21016442957057654,0.1653231430346359,0.7908546711500419,214.0641639792899,DOV,39.12694444,-75.46444444,US,DE,east,no
513,513,0.9188442004967443,0.1653231430346359,0.7908546711500419,214.0641639792899,DAG,34.85388889,-116.78611111,US,CA,west,no
514,514,0.229237858767202,0.1653231430346359,0.7908546711500419,214.0641639792899,DBQ,42.41,-90.71083333,US,IA,centre,no
515,515,0.9420923509182157,0.1653231430346359,0.7908546711500419,214.0641639792899,SPS,33.98833333,-98.49194444,US,TX,centre,no
516,516,0.9323389284611723,0.1653231430346359,0.7908546711500419,214.0641639792899,DDC,37.76166667,-99.965,US,KS,centre,no
517,517,0.37498251431214247,0.1653231430346359,0.7908546711500419,214.0641639792899,GBD,38.34722222,-98.86416667,US,KS,centre,no
518,518,0.16072938615030713,0.1653231430346359,0.7908546711500419,214.0641639792899,GCK,37.92861111,-100.72972222,US,KS,centre,no
519,519,0.5693285181802933,0.1653231430346359,0.7908546711500419,214.0641639792899,DEC,39.83416667,-88.86861111,US,IL,east,no
520,520,0.0885099849871622,0.1653231430346359,0.7908546711500419,214.0641639792899,DIK,46.79666667,-102.79638889,US,ND,centre,no
521,521,0.9138606767231748,0.1653231430346359,0.7908546711500419,214.0641639792899,DRO,37.15,-107.75111111,US,CO,west,no
522,522,0.6907088539781183,0.1653231430346359,0.7908546711500419,214.0641639792899,EAR,40.72833333,-98.99888889,US,NE,centre,no
523,523,0.9606217217101232,0.1653231430346359,0.7908546711500419,214.0641639792899,HON,44.38361111,-98.22638889,US,SD,centre,no
524,524,0.42623414792877,0.1653231430346359,0.7908546711500419,214.0641639792899,HYS,38.84611111,-99.27416667,US,KS,centre,no
525,525,0.360227817377644,0.1653231430346359,0.7908546711500419,214.0641639792899,IGM,35.25666667,-113.94,US,AZ,west,no
526,526,0.7624515054623875,0.1653231430346359,0.7908546711500419,214.0641639792899,LBL,37.04444444,-100.96055556,US,KS,centre,no
527,527,0.9224988139097421,0.1653231430346359,0.7908546711500419,214.0641639792899,MCK,40.20611111,-100.59,US,NE,centre,no
528,528,0.4629654338470498,0.1653231430346359,0.7908546711500419,214.0641639792899,MUO,43.04361111,-115.87166667,US,ID,west,no
529,529,0.195277022709341,0.1653231430346359,0.7908546711500419,214.0641639792899,MWH,47.205,-119.31555556,US,WA,west,no
530,530,0.5865675570440201,0.1653231430346359,0.7908546711500419,214.0641639792899,OGD,41.19638889,-112.01083333,US,UT,west,no
531,531,0.767048138945666,0.1653231430346359,0.7908546711500419,214.0641639792899,PRC,34.65,-112.42416667,US,AZ,west,no
532,532,0.9347055700724751,0.1653231430346359,0.7908546711500419,214.0641639792899,RIW,43.06444444,-108.45694444,US,WY,west,no
533,533,0.7919956122871166,0.1653231430346359,0.7908546711500419,214.0641639792899,VEL,40.43888889,-109.51027778,US,UT,west,no
534,534,0.6220405454241089,0.1653231430346359,0.7908546711500419,214.0641639792899,DET,42.40666667,-83.00833333,US,MI,east,no
535,535,0.44123606466058074,0.1653231430346359,0.7908546711500419,214.0641639792899,NTD,34.12027778,-119.12,US,CA,west,no
536,536,0.8874961215211354,0.1653231430346359,0.7908546711500419,214.0641639792899,ROW,33.30166667,-104.53055556,US,NM,west,no
537,537,0.9161058301276016,0.1653231430346359,0.7908546711500419,214.0641639792899,INL,48.56305556,-93.40416667,US,MN,centre,no
538,538,0.840292676900869,0.1653231430346359,0.7908546711500419,214.0641639792899,DMA,32.16638889,-110.8825,US,AZ,west,no
539,539,0.5376348096202562,0.1653231430346359,0.7908546711500419,214.0641639792899,DPA,41.91555556,-88.24666667,US,IL,east,no
540,540,0.8515554362558879,0.1653231430346359,0.7908546711500419,214.0641639792899,AZ4,33.7875,-113.6425,US,AZ,west,no
541,541,0.5999929888797955,0.1653231430346359,0.7908546711500419,214.0641639792899,L41,36.8125,-111.64666667,US,AZ,west,no
542,542,0.40752525474770557,0.1653231430346359,0.7908546711500419,214.0641639792899,DRT,29.37416667,-100.92722222,US,TX,centre,no
543,543,0.4051068165775996,0.1653231430346359,0.7908546711500419,214.0641639792899,UIN,39.94416667,-91.19722222,US,IL,east,no
544,544,0.654083040473619,0.1653231430346359,0.7908546711500419,214.0641639792899,ESC,45.72055556,-87.08666667,US,MI,east,no
545,545,0.22454951680132162,0.1653231430346359,0.7908546711500419,214.0641639792899,IMT,45.81555556,-88.11416667,US,MI,east,no
546,546,0.9274605902080194,0.1653231430346359,0.7908546711500419,214.0641639792899,DVL,48.11305556,-98.9075,US,ND,centre,no
547,547,0.477982931331736,0.1653231430346359,0.7908546711500419,214.0641639792899,JMS,46.93,-98.67833333,US,ND,centre,no
548,548,0.3661060098515774,0.1653231430346359,0.7908546711500419,214.0641639792899,EAT,47.39972222,-120.20777778,US,WA,west,no
549,549,0.8040826209112661,0.1653231430346359,0.7908546711500419,214.0641639792899,RHI,45.63138889,-89.4575,US,WI,centre,no
550,550,0.9123320168469103,0.1653231430346359,0.7908546711500419,214.0641639792899,EDW,34.9,-117.86666667,US,CA,west,no
551,551,0.36649383062636776,0.1653231430346359,0.7908546711500419,214.0641639792899,INS,36.58722222,-115.67333333,US,NV,west,no
552,552,0.045783455016700066,0.1653231430346359,0.7908546711500419,214.0641639792899,EKI,41.72222222,-85.99222222,US,IN,east,no
553,553,0.09415223618344726,0.1653231430346359,0.7908546711500419,214.0641639792899,EKO,40.82388889,-115.78972222,US,NV,west,no
554,554,0.48859864368708594,0.1653231430346359,0.7908546711500419,214.0641639792899,ELD,33.22055556,-92.81472222,US,AR,centre,no
555,555,0.313381389631893,0.1653231430346359,0.7908546711500419,214.0641639792899,LGU,41.7875,-111.855,US,UT,west,no
556,556,0.8987298403058386,0.1653231430346359,0.7908546711500419,214.0641639792899,YUM,32.65666667,-114.60583333,US,AZ,west,no
557,557,0.186319291621231,0.1653231430346359,0.7908546711500419,214.0641639792899,MOD,37.62694444,-120.95527778,US,CA,west,no
558,558,0.7757057948883705,0.1653231430346359,0.7908546711500419,214.0641639792899,OTS,48.49916667,-122.66111111,US,WA,west,no
559,559,0.09616341149503979,0.1653231430346359,0.7908546711500419,214.0641639792899,ESN,38.80277778,-76.06777778,US,MD,east,no
560,560,0.07049593135189235,0.1653231430346359,0.7908546711500419,214.0641639792899,SBM,43.77166667,-87.85222222,US,WI,centre,no
561,561,0.8405421412588998,0.1653231430346359,0.7908546711500419,214.0641639792899,FFO,39.82611111,-84.04833333,US,OH,east,no
562,562,0.780445730680831,0.1653231430346359,0.7908546711500419,214.0641639792899,PAM,30.06972222,-85.57611111,US,FL,east,no
563,563,0.20627439621841698,0.1653231430346359,0.7908546711500419,214.0641639792899,FFT,38.1825,-84.90472222,US,KY,centre,no
564,564,0.787739169413848,0.1653231430346359,0.7908546711500419,214.0641639792899,FHB,30.61194444,-81.46111111,US,FL,east,no
565,565,0.13508614612153033,0.1653231430346359,0.7908546711500419,214.0641639792899,MTN,39.32555556,-76.41388889,US,MD,east,no
566,566,0.2299924144122009,0.1653231430346359,0.7908546711500419,214.0641639792899,FHU,31.58888889,-110.34305556,US,AZ,west,no
567,567,0.8970603654053416,0.1653231430346359,0.7908546711500419,214.0641639792899,FID,41.25138889,-72.03166667,US,NY,east,no
568,568,0.28542820460816354,0.1653231430346359,0.7908546711500419,214.0641639792899,GUF,30.29055556,-87.67166667,US,AL,centre,no
569,569,0.2288088261023839,0.1653231430346359,0.7908546711500419,214.0641639792899,MQY,36.00888889,-86.52,US,TN,east,no
570,570,0.6807762952878821,0.1653231430346359,0.7908546711500419,214.0641639792899,PGR,36.06388889,-90.50916667,US,AR,centre,no
571,571,0.1722924182856117,0.1653231430346359,0.7908546711500419,214.0641639792899,SOW,34.26444444,-110.00416667,US,AZ,west,no
572,572,0.5697028257246247,0.1653231430346359,0.7908546711500419,214.0641639792899,FOD,42.5525,-94.18972222,US,IA,centre,no
573,573,0.705933029739647,0.1653231430346359,0.7908546711500419,214.0641639792899,LRU,32.29083333,-106.92166667,US,NM,west,no
574,574,0.3989937474935287,0.1653231430346359,0.7908546711500419,214.0641639792899,FOK,40.84361111,-72.63222222,US,NY,east,no
575,575,0.17708508266830714,0.1653231430346359,0.7908546711500419,214.0641639792899,NPT,41.53083333,-71.2825,US,RI,east,no
576,576,0.4885020622945662,0.1653231430346359,0.7908546711500419,214.0641639792899,NY3,42.45,-75.01638889,US,NY,east,no
577,577,0.27285790542114674,0.1653231430346359,0.7908546711500419,214.0641639792899,FPR,27.49305556,-80.36777778,US,FL,east,no
578,578,0.7692406307634667,0.1653231430346359,0.7908546711500419,214.0641639792899,NUW,48.35222222,-122.65416667,US,WA,west,no
579,579,0.7626960262030171,0.1653231430346359,0.7908546711500419,214.0641639792899,WSX,48.66666667,-122.88333333,US,WA,west,no
580,580,0.3047653436074798,0.1653231430346359,0.7908546711500419,214.0641639792899,CNO,33.97083333,-117.64138889,US,CA,west,no
581,581,0.542709108104731,0.1653231430346359,0.7908546711500419,214.0641639792899,FTY,33.77916667,-84.52138889,US,GA,east,no
582,582,0.7653047352188302,0.1653231430346359,0.7908546711500419,214.0641639792899,FVO,45.24722222,-122.77,US,OR,west,no
583,583,0.9427994245135624,0.1653231430346359,0.7908546711500419,214.0641639792899,GON,41.32888889,-72.04638889,US,CT,east,no
584,584,0.23262916365605935,0.1653231430346359,0.7908546711500419,214.0641639792899,GAI,39.16833333,-77.16611111,US,MD,east,no
585,585,0.5570162242479559,0.1653231430346359,0.7908546711500419,214.0641639792899,MVM,36.70972222,-110.23694444,US,AZ,west,no
586,586,0.3241887801263822,0.1653231430346359,0.7908546711500419,214.0641639792899,UXR,37.01555556,-110.19916667,US,UT,west,no
587,587,0.18656626611325755,0.1653231430346359,0.7908546711500419,214.0641639792899,GED,38.68916667,-75.35888889,US,DE,east,no
588,588,0.1568663061160897,0.1653231430346359,0.7908546711500419,214.0641639792899,GFL,43.34444444,-73.60916667,US,NY,east,no
589,589,0.732190964505721,0.1653231430346359,0.7908546711500419,214.0641639792899,MCD,45.86472222,-84.63722222,US,MI,east,no
590,590,0.47035267356636934,0.1653231430346359,0.7908546711500419,214.0641639792899,NYL,32.65666667,-114.60583333,US,AZ,west,no
591,591,0.1884783661125356,0.1653231430346359,0.7908546711500419,214.0641639792899,GSB,35.33972222,-77.96,US,NC,east,no
592,592,0.8484872718637679,0.1653231430346359,0.7908546711500419,214.0641639792899,GTU,30.67888889,-97.67944444,US,TX,centre,no
593,593,0.7366949465719114,0.1653231430346359,0.7908546711500419,214.0641639792899,GUS,40.64805556,-86.15222222,US,IN,east,no
594,594,0.15792354324400626,0.1653231430346359,0.7908546711500419,214.0641639792899,HAO,39.36444444,-84.52472222,US,OH,east,no
595,595,0.10030165079389272,0.1653231430346359,0.7908546711500419,214.0641639792899,HBV,27.34944444,-98.73694444,US,TX,centre,no
596,596,0.9111072898702114,0.1653231430346359,0.7908546711500419,214.0641639792899,VWK,43.05083333,-73.86111111,US,NY,east,no
597,597,0.8674700800737751,0.1653231430346359,0.7908546711500419,214.0641639792899,NKT,34.9025,-76.88138889,US,NC,east,no
598,598,0.4738703808744937,0.1653231430346359,0.7908546711500419,214.0641639792899,HIB,47.38861111,-92.83861111,US,MN,centre,no
599,599,0.5259937576248968,0.1653231430346359,0.7908546711500419,214.0641639792899,TVF,48.06611111,-96.185,US,MN,centre,no
600,600,0.5406195960230898,0.1653231430346359,0.7908546711500419,214.0641639792899,HIF,41.12361111,-111.97194444,US,UT,west,no
601,601,0.6292088062883896,0.1653231430346359,0.7908546711500419,214.0641639792899,HMN,32.85138889,-106.10166667,US,NM,west,no
602,602,0.37547032622123194,0.1653231430346359,0.7908546711500419,214.0641639792899,HOT,34.47888889,-93.09611111,US,AR,centre,no
603,603,0.2099958030140464,0.1653231430346359,0.7908546711500419,214.0641639792899,NZY,32.69916667,-117.21444444,US,CA,west,no
604,604,0.8756068591002256,0.1653231430346359,0.7908546711500419,214.0641639792899,FCM,44.82722222,-93.45722222,US,MN,centre,no
605,605,0.2863208776943948,0.1653231430346359,0.7908546711500419,214.0641639792899,IOW,41.64027778,-91.54722222,US,IA,centre,no
606,606,0.1993667503230791,0.1653231430346359,0.7908546711500419,214.0641639792899,JZI,36.59277778,-86.47666667,US,TN,east,no
607,607,0.39752911059582424,0.1653231430346359,0.7908546711500419,214.0641639792899,MNZ,38.72194444,-77.51805556,US,VA,east,no
608,608,0.9757010749472328,0.1653231430346359,0.7908546711500419,214.0641639792899,NY4,44.67666667,-74.94833333,US,NY,east,no
609,609,0.8968707199196002,0.1653231430346359,0.7908546711500419,214.0641639792899,OH5,39.24666667,-84.38888889,US,OH,east,no
610,610,0.09357239135683024,0.1653231430346359,0.7908546711500419,214.0641639792899,PWA,35.53277778,-97.64916667,US,OK,centre,no
611,611,0.2510036344745116,0.1653231430346359,0.7908546711500419,214.0641639792899,PYM,41.90972222,-70.72944444,US,MA,east,no
612,612,0.18895087752134698,0.1653231430346359,0.7908546711500419,214.0641639792899,RAC,42.76111111,-87.81388889,US,WI,centre,no
613,613,0.9375315464274182,0.1653231430346359,0.7908546711500419,214.0641639792899,ROG,36.37222222,-94.10694444,US,AR,centre,no
614,614,0.13452618324696333,0.1653231430346359,0.7908546711500419,214.0641639792899,RQR,45.42555556,-84.91333333,US,MI,east,no
615,615,0.7977581353084298,0.1653231430346359,0.7908546711500419,214.0641639792899,TMB,25.64583333,-80.43194444,US,FL,east,no
616,616,0.12663481012935446,0.1653231430346359,0.7908546711500419,214.0641639792899,UBF,41.68805556,-69.99,US,MA,east,no
617,617,0.9572497192637305,0.1653231430346359,0.7908546711500419,214.0641639792899,UES,43.03833333,-88.23,US,WI,centre,no
618,618,0.6199969041365232,0.1653231430346359,0.7908546711500419,214.0641639792899,UST,29.95861111,-81.33888889,US,FL,east,no
619,619,0.9157767001508299,0.1653231430346359,0.7908546711500419,214.0641639792899,VRB,27.6525,-80.41361111,US,FL,east,no
620,620,0.8366417380914539,0.1653231430346359,0.7908546711500419,214.0641639792899,WDG,36.37916667,-97.79083333,US,OK,centre,no
621,621,0.14012450233585214,0.1653231430346359,0.7908546711500419,214.0641639792899,WVL,44.53388889,-69.67583333,US,ME,east,no
622,622,0.1483054645002717,0.1653231430346359,0.7908546711500419,214.0641639792899,HRO,36.26166667,-93.15555556,US,AR,centre,no
623,623,0.8057005479044608,0.1653231430346359,0.7908546711500419,214.0641639792899,HST,25.48805556,-80.38416667,US,FL,east,no
624,624,0.8530736904887029,0.1653231430346359,0.7908546711500419,214.0641639792899,VCT,28.85111111,-96.91444444,US,TX,centre,no
625,625,0.8949150658467055,0.1653231430346359,0.7908546711500419,214.0641639792899,ID1,43.74194444,-111.09777778,US,ID,west,no
626,626,0.8261138480392061,0.1653231430346359,0.7908546711500419,214.0641639792899,LMT,42.16305556,-121.73583333,US,OR,west,no
627,627,0.29714533021221246,0.1653231430346359,0.7908546711500419,214.0641639792899,STC,45.54527778,-94.05833333,US,MN,centre,no
628,628,0.7613569713546371,0.1653231430346359,0.7908546711500419,214.0641639792899,MI4,44.62527778,-86.20083333,US,MI,east,no
629,629,0.35094954289108615,0.1653231430346359,0.7908546711500419,214.0641639792899,IPL,32.83722222,-115.57472222,US,CA,west,no
630,630,0.483438072816917,0.1653231430346359,0.7908546711500419,214.0641639792899,IPT,41.24222222,-76.92055556,US,PA,east,no
631,631,0.9168089558698016,0.1653231430346359,0.7908546711500419,214.0641639792899,IRK,40.0925,-92.54388889,US,MO,centre,no
632,632,0.366410350870209,0.1653231430346359,0.7908546711500419,214.0641639792899,IWD,46.52555556,-90.13166667,US,MI,east,no
633,633,0.0427999951993584,0.1653231430346359,0.7908546711500419,214.0641639792899,JBR,35.83,-90.64833333,US,AR,centre,no
634,634,0.8790784852149076,0.1653231430346359,0.7908546711500419,214.0641639792899,JLN,37.14972222,-94.49777778,US,MO,centre,no
635,635,0.7381095784122619,0.1653231430346359,0.7908546711500419,214.0641639792899,TBN,37.74138889,-92.14055556,US,MO,centre,no
636,636,0.5390170325514276,0.1653231430346359,0.7908546711500419,214.0641639792899,JZL,33.02333333,-118.58805556,US,CA,west,no
637,637,0.9082024679697813,0.1653231430346359,0.7908546711500419,214.0641639792899,MVW,48.47027778,-122.41055556,US,WA,west,no
638,638,0.7482399033777534,0.1653231430346359,0.7908546711500419,214.0641639792899,SSW,48.675,-123.17361111,US,WA,west,no
639,639,0.6416985102109911,0.1653231430346359,0.7908546711500419,214.0641639792899,XXV,48.50416667,-122.81388889,US,WA,west,no
640,640,0.2989978798211642,0.1653231430346359,0.7908546711500419,214.0641639792899,LAL,27.98888889,-82.01472222,US,FL,east,no
641,641,0.44624237494472463,0.1653231430346359,0.7908546711500419,214.0641639792899,MCE,37.28472222,-120.51277778,US,CA,west,no
642,642,0.8576827854493407,0.1653231430346359,0.7908546711500419,214.0641639792899,SGR,29.62222222,-95.65666667,US,TX,centre,no
643,643,0.19687385715555783,0.1653231430346359,0.7908546711500419,214.0641639792899,TVL,38.89416667,-119.99444444,US,CA,west,no
