,index,x0,x1,w,sigma,c,t,iata,latitude,longitude,country,state,region,hub
184,184,0.929069848594164,0.08396728246590829,0.29973376393561135,0.5677354772748359,0.42862820352776937,161.42496229148412,CRW,38.37277778,-81.59305556,US,WV,east,no
185,185,0.7447334069830367,0.14325814301934528,0.23359267980405113,0.5677354772748359,0.42862820352776937,161.42496229148412,CWA,44.78222222,-89.65916667,US,WI,centre,no
186,186,0.9436381871568887,0.20024904411667255,0.4632459323993198,0.5677354772748359,0.42862820352776937,161.42496229148412,DAB,29.1825,-81.05277778,US,FL,east,no
187,187,0.9365274282522215,0.1448646237816858,0.30763370142597374,0.5677354772748359,0.42862820352776937,161.42496229148412,FAY,34.99138889,-78.88027778,US,NC,east,no
188,188,0.9260194794530605,0.09735107769961676,0.6035927616486113,0.5677354772748359,0.42862820352776937,161.42496229148412,FWA,40.97833333,-85.18805556,US,IN,east,no
189,189,0.9250749525501326,0.3012466535169647,0.9959441084727013,0.5677354772748359,0.42862820352776937,161.42496229148412,GRR,42.88111111,-85.52416667,US,MI,east,no
190,190,0.9421948210271069,0.14513559732978232,0.8533197731153151,0.5677354772748359,0.42862820352776937,161.42496229148412,GSO,36.09194444,-79.94277778,US,NC,east,no
191,191,0.6651075717464004,0.26389561125138306,0.049765381255259526,0.5677354772748359,0.42862820352776937,161.42496229148412,GYY,41.61805556,-87.41555556,US,IN,east,no
192,192,0.833648166309766,0.34755917059106495,0.06790395415067775,0.5677354772748359,0.42862820352776937,161.42496229148412,ISO,35.32666667,-77.61666667,US,NC,east,no
193,193,0.7432276501384047,0.38085728591643236,0.01707556169886081,0.5677354772748359,0.42862820352776937,161.42496229148412,JST,40.31666667,-78.83444444,US,PA,east,no
194,194,0.30902488095024133,0.3545966068546507,0.4439300866280446,0.5677354772748359,0.42862820352776937,161.42496229148412,LNK,40.85083333,-96.75888889,US,NE,centre,no
195,195,0.33221853678625934,0.29860758339759425,0.15061402603619564,0.5677354772748359,0.42862820352776937,161.42496229148412,LUK,39.10277778,-84.42138889,US,OH,east,no
196,196,0.9262873159906427,0.08251237438872705,0.33784249563844265,0.5677354772748359,0.42862820352776937,161.42496229148412,MOB,30.68833333,-88.24083333,US,AL,centre,no
197,197,0.5124310855794005,0.2360430037405271,0.04721820652362423,0.5677354772748359,0.42862820352776937,161.42496229148412,ORH,42.26916667,-71.87444444,US,MA,east,no
198,198,0.8012278443844361,0.5421073973940396,0.07026894851854429,0.5677354772748359,0.42862820352776937,161.42496229148412,PGV,35.63333333,-77.38527778,US,NC,east,no
199,199,0.9432801284131704,0.29961388457243043,0.6407762108821404,0.5677354772748359,0.42862820352776937,161.42496229148412,PWM,43.64444444,-70.30361111,US,ME,east,no
200,200,0.7855606851183746,0.3349746525882643,0.031403313798446054,0.5677354772748359,0.42862820352776937,161.42496229148412,RME,43.23388889,-75.4075,US,NY,east,no
201,201,0.9434943229905671,0.3212401483699534,0.7775252147851429,0.5677354772748359,0.42862820352776937,161.42496229148412,ROC,43.12138889,-77.67083333,US,NY,east,no
202,202,0.9436667700327045,0.17578359944814614,0.7832612009462938,0.5677354772748359,0.42862820352776937,161.42496229148412,SAV,32.1275,-81.2025,US,GA,east,no
203,203,0.9404338285534014,0.2687626397791263,0.8213464300598953,0.5677354772748359,0.42862820352776937,161.42496229148412,SYR,43.11055556,-76.1025,US,NY,east,no
204,204,0.5053818335952677,0.12771478798992392,0.27081612236436425,0.5677354772748359,0.42862820352776937,161.42496229148412,TOL,41.59083333,-83.80083333,US,OH,east,no
205,205,0.8890818241291503,0.08630271387273573,0.27697945735167473,0.5677354772748359,0.42862820352776937,161.42496229148412,TRI,36.47611111,-82.40638889,US,TN,east,no
206,206,0.22194004294227057,0.4377591759965365,0.13693572629903078,0.5677354772748359,0.42862820352776937,161.42496229148412,VNY,34.20972222,-118.49,US,CA,west,no
207,207,0.34468547783791675,0.12457449318854483,0.22273627418160147,0.5677354772748359,0.42862820352776937,161.42496229148412,YIP,42.23777778,-83.53055556,US,MI,east,no
208,208,0.6247244203023608,0.11204001458609185,0.1080098132508459,0.5677354772748359,0.42862820352776937,161.42496229148412,YNG,41.25611111,-80.66972222,US,OH,east,no
209,209,0.37330896068134306,0.7925027721649859,0.03633572052803201,0.5677354772748359,0.42862820352776937,161.42496229148412,APC,38.21222222,-122.28,US,CA,west,no
210,210,0.3613185419570203,0.3680486353874409,0.19063457422516902,0.5677354772748359,0.42862820352776937,161.42496229148412,ADW,38.81083333,-76.86722222,US,MD,east,no
211,211,0.9154645188139152,0.0952065733885904,0.45208480641322674,0.5677354772748359,0.42862820352776937,161.42496229148412,AVL,35.435,-82.54111111,US,NC,east,no
212,212,0.11549799531297007,0.6916240933310563,0.37557112349079785,0.5677354772748359,0.42862820352776937,161.42496229148412,BFI,47.52888889,-122.29944444,US,WA,west,no
213,213,0.26098772006233995,0.3488899502623597,0.03287190098512911,0.5677354772748359,0.42862820352776937,161.42496229148412,MCF,27.84888889,-82.52166667,US,FL,east,no
214,214,0.882842894481614,0.6249532721955067,0.9694336008423136,0.5677354772748359,0.42862820352776937,161.42496229148412,MIA,25.7925,-80.28611111,US,FL,east,yes
215,215,0.2436906372060237,0.22945043603890872,0.04210206616999018,0.5677354772748359,0.42862820352776937,161.42496229148412,NGU,36.93722222,-76.29055556,US,VA,east,no
216,216,0.5155483326696088,0.5789001735188769,0.012985884047481366,0.5677354772748359,0.42862820352776937,161.42496229148412,NPA,30.35277778,-87.32027778,US,FL,east,no
217,217,0.17017258477091932,0.22942889605902186,0.06437319606463754,0.5677354772748359,0.42862820352776937,161.42496229148412,POB,35.17083333,-79.01472222,US,NC,east,no
218,218,0.6288545852494866,0.09434288318825572,0.2863959829160309,0.5677354772748359,0.42862820352776937,161.42496229148412,AEX,31.32416667,-92.54694444,US,LA,centre,no
219,219,0.09893754124442712,0.8291403427936458,0.44885257922391264,0.5677354772748359,0.42862820352776937,161.42496229148412,AZA,33.30777778,-111.65555556,US,AZ,west,no
220,220,0.7237122085731701,0.13071949534578817,0.18626071027367067,0.5677354772748359,0.42862820352776937,161.42496229148412,CSG,32.51611111,-84.93888889,US,GA,east,no
221,221,0.11710210848684881,0.391713038681183,0.20848677839581783,0.5677354772748359,0.42862820352776937,161.42496229148412,CYS,41.15583333,-104.81222222,US,WY,west,no
222,222,0.6097083959442399,0.32354371106991436,0.007266251851127502,0.5677354772748359,0.42862820352776937,161.42496229148412,DPG,40.19944444,-112.93666667,US,UT,west,no
223,223,0.38089198523676426,0.5154524137372011,0.025206350448167988,0.5677354772748359,0.42862820352776937,161.42496229148412,DQK,44.05,-75.73305556,US,NY,east,no
224,224,0.5559791057975091,0.1848838098878496,0.3199931920656706,0.5677354772748359,0.42862820352776937,161.42496229148412,GFK,47.95194444,-97.17861111,US,ND,centre,no
225,225,0.3456091233595028,0.34402089540765385,0.10711658834824135,0.5677354772748359,0.42862820352776937,161.42496229148412,LRD,27.54472222,-99.46111111,US,TX,centre,no
226,226,0.940090803030644,0.12085245732027572,0.878064119553657,0.5677354772748359,0.42862820352776937,161.42496229148412,MDT,40.19305556,-76.76222222,US,PA,east,no
227,227,0.42006513351009994,0.2716041273274673,0.048384910321001895,0.5677354772748359,0.42862820352776937,161.42496229148412,RIV,33.88055556,-117.25861111,US,CA,west,no
228,228,0.8804762975701389,0.10486095354970466,0.6790405601712567,0.5677354772748359,0.42862820352776937,161.42496229148412,SBN,41.70444444,-86.3125,US,IN,east,no
229,229,0.845450260775889,0.07507069586626058,0.4017941025286713,0.5677354772748359,0.42862820352776937,161.42496229148412,SGF,37.24,-93.385,US,MO,centre,no
230,230,0.24969389060458488,0.24472866053917863,0.02847901240600402,0.5677354772748359,0.42862820352776937,161.42496229148412,AFK,40.60694444,-95.86583333,US,NE,centre,no
231,231,0.33586607081224656,0.24018741492506063,0.025250080092654455,0.5677354772748359,0.42862820352776937,161.42496229148412,BEH,42.12777778,-86.42833333,US,MI,east,no
232,232,0.2823133417491924,0.2893195968466596,0.027322893309937615,0.5677354772748359,0.42862820352776937,161.42496229148412,AFW,32.98666667,-97.3175,US,TX,centre,no
233,233,0.49729558842371246,0.22010201602624194,0.14897179386928522,0.5677354772748359,0.42862820352776937,161.42496229148412,INT,36.13527778,-80.22555556,US,NC,east,no
234,234,0.30108006574449864,0.15158717775114577,0.21246711485932288,0.5677354772748359,0.42862820352776937,161.42496229148412,JQF,35.38527778,-80.70972222,US,NC,east,no
235,235,0.5186651065004225,0.427369432894951,0.007378583964754538,0.5677354772748359,0.42862820352776937,161.42496229148412,AGC,40.35472222,-79.93,US,PA,east,no
236,236,0.619442746597222,0.26581859912901395,0.041230288437872735,0.5677354772748359,0.42862820352776937,161.42496229148412,BQK,31.25888889,-81.46638889,US,GA,east,no
237,237,0.9315849494017608,0.06876296380984227,0.26628076982413623,0.5677354772748359,0.42862820352776937,161.42496229148412,GNV,29.68972222,-82.27583333,US,FL,east,no
238,238,0.9086710646768009,0.14198912472733172,0.2779878055397651,0.5677354772748359,0.42862820352776937,161.42496229148412,MGM,32.3,-86.39111111,US,AL,centre,no
239,239,0.7968392560552666,0.14253504466453756,0.28308112695197407,0.5677354772748359,0.42862820352776937,161.42496229148412,SHV,32.44694444,-93.82555556,US,LA,centre,no
240,240,0.8961828183273275,0.10101380750116987,0.8163274942675207,0.5677354772748359,0.42862820352776937,161.42496229148412,XNA,36.28194444,-94.30694444,US,AR,centre,no
241,241,0.7696584619258291,0.13787026459919655,0.07754683664025025,0.5677354772748359,0.42862820352776937,161.42496229148412,AHN,33.94833333,-83.32694444,US,GA,east,no
242,242,0.9101206714267179,0.06857841116107109,0.4557898988993914,0.5677354772748359,0.42862820352776937,161.42496229148412,BTR,30.53166667,-91.15055556,US,LA,centre,no
243,243,0.8279430611024708,0.09870078532648915,0.06861487522625498,0.5677354772748359,0.42862820352776937,161.42496229148412,FYV,36.00361111,-94.17,US,AR,centre,no
244,244,0.8449987445531562,0.13873016159589405,0.11402006926258498,0.5677354772748359,0.42862820352776937,161.42496229148412,GTR,33.45027778,-88.59138889,US,MS,centre,no
245,245,0.7529167108795403,0.31302447452013826,0.032191959488473025,0.5677354772748359,0.42862820352776937,161.42496229148412,MCN,32.69583333,-83.64916667,US,GA,east,no
246,246,0.6561940447029438,0.4497468581239415,0.02868237570322487,0.5677354772748359,0.42862820352776937,161.42496229148412,MKL,35.60138889,-88.91527778,US,TN,east,no
247,247,0.8141552337407519,0.08933359730965112,0.09564753330562972,0.5677354772748359,0.42862820352776937,161.42496229148412,TCL,33.22111111,-87.61083333,US,AL,centre,no
248,248,0.2074883993469442,0.43040863337382823,0.02233276459501757,0.5677354772748359,0.42862820352776937,161.42496229148412,AIA,42.05166667,-102.80666667,US,NE,centre,no
249,249,0.14281208493349878,0.5174209223889625,0.05589981111812962,0.5677354772748359,0.42862820352776937,161.42496229148412,BFF,41.87527778,-103.60111111,US,NE,centre,no
250,250,0.16795824230135029,0.35459978588040914,0.051676112952783966,0.5677354772748359,0.42862820352776937,161.42496229148412,PIR,44.38361111,-100.28416667,US,SD,centre,no
251,251,0.6184327033110785,0.23976808678360145,0.013027779310833465,0.5677354772748359,0.42862820352776937,161.42496229148412,AL4,31.30888889,-86.39388889,US,AL,centre,no
252,252,0.40759614987644555,0.49600972682945527,0.012627012741989607,0.5677354772748359,0.42862820352776937,161.42496229148412,ART,43.99083333,-76.02138889,US,NY,east,no
253,253,0.8523890177139046,0.13104600341866765,0.2981120721546776,0.5677354772748359,0.42862820352776937,161.42496229148412,AVP,41.33916667,-75.72583333,US,PA,east,no
254,254,0.8871389933447318,0.12883316435324899,0.4171623240714122,0.5677354772748359,0.42862820352776937,161.42496229148412,BTV,44.47277778,-73.15305556,US,VT,east,no
255,255,0.753782182435733,0.1842147569211996,0.28339427954211555,0.5677354772748359,0.42862820352776937,161.42496229148412,CHO,38.14138889,-78.45305556,US,VA,east,no
256,256,0.9200631259864828,0.44230837564060294,1.0830805281080522,0.5677354772748359,0.42862820352776937,161.42496229148412,JAN,32.30972222,-90.07583333,US,MS,centre,no
257,257,0.8879810065040197,0.1425078342517636,0.3631298173354769,0.5677354772748359,0.42862820352776937,161.42496229148412,MBS,43.53166667,-84.08166667,US,MI,east,no
258,258,0.9294744920748755,0.14337626355753197,0.36425836460322575,0.5677354772748359,0.42862820352776937,161.42496229148412,MLB,28.1025,-80.64305556,US,FL,east,no
259,259,0.4244534020928797,0.4808008061633655,0.006995357740230018,0.5677354772748359,0.42862820352776937,161.42496229148412,MSS,44.93777778,-74.84666667,US,NY,east,no
260,260,0.9366791759096972,0.176654605395628,0.2311185289468683,0.5677354772748359,0.42862820352776937,161.42496229148412,OAJ,34.83027778,-77.61166667,US,NC,east,no
261,261,0.5277859597428083,0.2650781671997475,0.007491475748181702,0.5677354772748359,0.42862820352776937,161.42496229148412,OGS,44.68166667,-75.46583333,US,NY,east,no
262,262,0.9365025310643379,0.28314093327838974,0.49190481799169095,0.5677354772748359,0.42862820352776937,161.42496229148412,PNS,30.47333333,-87.1875,US,FL,east,no
263,263,0.778433080809171,0.09070274333618615,0.3004526251065597,0.5677354772748359,0.42862820352776937,161.42496229148412,RST,43.91027778,-92.49638889,US,MN,centre,no
264,264,0.8870861683433205,0.09525644056055144,0.45343882310986733,0.5677354772748359,0.42862820352776937,161.42496229148412,TVC,44.74,-85.58583333,US,MI,east,no
265,265,0.43069172603202066,0.5954655394560354,0.708156115781714,0.5677354772748359,0.42862820352776937,161.42496229148412,FAR,46.91555556,-96.81472222,US,ND,centre,no
266,266,0.29350209968877133,0.24077980273140995,0.04700784148065461,0.5677354772748359,0.42862820352776937,161.42496229148412,HUF,39.45444444,-87.3075,US,IN,east,no
267,267,0.5300642688744134,0.22057494615165138,0.052868140950985305,0.5677354772748359,0.42862820352776937,161.42496229148412,MWA,37.75194444,-89.01638889,US,IL,east,no
268,268,0.277396321666489,0.7013449714844338,0.020301102015484105,0.5677354772748359,0.42862820352776937,161.42496229148412,ALS,37.43666667,-105.86666667,US,CO,west,no
269,269,0.22247077680833877,0.8058091357727777,0.02062498669343996,0.5677354772748359,0.42862820352776937,161.42496229148412,ALW,46.09472222,-118.29111111,US,WA,west,no
270,270,0.23546548685375115,0.2495389929329942,0.14362880079745508,0.5677354772748359,0.42862820352776937,161.42496229148412,LAW,34.56972222,-98.41611111,US,OK,centre,no
271,271,0.2968062872070207,0.36521188818415057,0.026931376620826706,0.5677354772748359,0.42862820352776937,161.42496229148412,ANB,33.59027778,-85.85583333,US,AL,centre,no
272,272,0.5519192885208571,0.525555024985595,0.007660798848145919,0.5677354772748359,0.42862820352776937,161.42496229148412,MTO,39.47861111,-88.27833333,US,IL,east,no
273,273,0.17758586634416051,0.7872364300414445,0.06110997700715919,0.5677354772748359,0.42862820352776937,161.42496229148412,PAE,47.90833333,-122.28138889,US,WA,west,no
274,274,0.6731505141553663,0.4197385479368724,0.04371372749925034,0.5677354772748359,0.42862820352776937,161.42496229148412,AND,34.49361111,-82.71,US,SC,east,no
275,275,0.8323346098123556,0.4399958095687195,0.32429440699743833,0.5677354772748359,0.42862820352776937,161.42496229148412,BED,42.47083333,-71.29,US,MA,east,no
276,276,0.3941247920269637,0.5061145624867158,0.007193774511540375,0.5677354772748359,0.42862820352776937,161.42496229148412,ANP,38.94277778,-76.56888889,US,MD,east,no
277,277,0.5580878076604564,0.4944433392559953,0.012276973537965523,0.5677354772748359,0.42862820352776937,161.42496229148412,AOO,40.29722222,-78.32,US,PA,east,no
278,278,0.1615361047447744,0.657258456584263,0.022355487007478414,0.5677354772748359,0.42862820352776937,161.42496229148412,APA,39.57277778,-104.84777778,US,CO,west,no
279,279,0.18552532044032388,0.5896528946286421,0.08641538278950035,0.5677354772748359,0.42862820352776937,161.42496229148412,BJC,39.90888889,-105.11722222,US,CO,west,no
280,280,0.21564156958253042,0.790585415345611,0.026816520605875468,0.5677354772748359,0.42862820352776937,161.42496229148412,TRM,33.62638889,-116.16083333,US,CA,west,no
281,281,0.35851044966234097,0.2960604212368953,0.020992033076285485,0.5677354772748359,0.42862820352776937,161.42496229148412,APF,26.15277778,-81.77527778,US,FL,east,no
282,282,0.7541551185650842,0.21107574506473595,0.021506121238434595,0.5677354772748359,0.42862820352776937,161.42496229148412,APN,45.08166667,-83.55583333,US,MI,east,no
283,283,0.46951160573278927,0.25859724139418766,0.026300920712933027,0.5677354772748359,0.42862820352776937,161.42496229148412,CIU,46.24194444,-84.46611111,US,MI,east,no
284,284,0.8767266004512912,0.15705506975424308,0.4166760619018948,0.5677354772748359,0.42862820352776937,161.42496229148412,BGR,44.80777778,-68.82777778,US,ME,east,no
285,285,0.26477901023538514,0.7912345484050513,0.1876534059938528,0.5677354772748359,0.42862820352776937,161.42496229148412,ASE,39.22416667,-106.86888889,US,CO,west,no
286,286,0.5600827177123281,0.8324142307981336,0.25107398920635177,0.5677354772748359,0.42862820352776937,161.42496229148412,JAC,43.60666667,-110.73694444,US,WY,west,no
287,287,0.29314587457449953,0.6934565857042998,0.014217362850106103,0.5677354772748359,0.42862820352776937,161.42496229148412,AST,46.15972222,-123.88,US,OR,west,no
288,288,0.5810739895023915,0.4121535406913595,0.0823142887828843,0.5677354772748359,0.42862820352776937,161.42496229148412,BKG,36.53194444,-93.20055556,US,MO,centre,no
289,289,0.6787292482148494,0.6293408461610022,0.15434984655549966,0.5677354772748359,0.42862820352776937,161.42496229148412,BKL,41.51694444,-81.68333333,US,OH,east,no
290,290,0.9032552133155737,0.07724502743011344,0.358678738973016,0.5677354772748359,0.42862820352776937,161.42496229148412,BMI,40.48194444,-88.9275,US,IL,east,no
291,291,0.31814819595800714,0.9250777991791272,0.5667226783958567,0.5677354772748359,0.42862820352776937,161.42496229148412,BZN,45.78027778,-111.15944444,US,MT,west,no
292,292,0.6786142632388508,0.39274178344324584,0.022468746876029712,0.5677354772748359,0.42862820352776937,161.42496229148412,CGI,37.22361111,-89.57166667,US,MO,centre,no
293,293,0.8808135771260504,0.1027486295037012,0.30130600801897317,0.5677354772748359,0.42862820352776937,161.42496229148412,CHA,35.03638889,-85.20361111,US,TN,east,no
294,294,0.4034025455334717,0.5822758973834753,0.16933962565702707,0.5677354772748359,0.42862820352776937,161.42496229148412,CLL,30.58944444,-96.36444444,US,TX,centre,no
295,295,0.7272614664901577,0.45973092382158975,0.05920953274112069,0.5677354772748359,0.42862820352776937,161.42496229148412,DHN,31.32,-85.44833333,US,AL,centre,no
296,296,0.644708544782326,0.57649183157069,0.18590595107295574,0.5677354772748359,0.42862820352776937,161.42496229148412,EGE,39.64361111,-106.91388889,US,CO,west,no
297,297,0.910392670945642,0.11254064624475699,0.3748708677410977,0.5677354772748359,0.42862820352776937,161.42496229148412,EVV,38.03666667,-87.5325,US,IN,east,no
298,298,0.8842412924129593,0.1445607911654098,0.13365031950009917,0.5677354772748359,0.42862820352776937,161.42496229148412,EWN,35.07361111,-77.0425,US,NC,east,no
299,299,0.8618121374259211,0.22035824045975114,0.1741444587383733,0.5677354772748359,0.42862820352776937,161.42496229148412,EYW,24.55555556,-81.75972222,US,FL,east,no
300,300,0.1647906853881444,0.9108695406554959,0.39417271757155936,0.5677354772748359,0.42862820352776937,161.42496229148412,FCA,48.31277778,-114.25111111,US,MT,west,no
301,301,0.7428881526840132,0.20444680000366247,0.0381304412032124,0.5677354772748359,0.42862820352776937,161.42496229148412,FLO,34.18888889,-79.72444444,US,SC,east,no
302,302,0.5714729279196014,0.3045386298526825,0.6585934655884468,0.5677354772748359,0.42862820352776937,161.42496229148412,FSD,43.57888889,-96.74083333,US,SD,centre,no
303,303,0.6122565597566826,0.7010897812004631,0.054801503841982284,0.5677354772748359,0.42862820352776937,161.42496229148412,GUC,38.53388889,-106.93888889,US,CO,west,no
304,304,0.5501489091811881,0.5941346817106457,0.1336405202271189,0.5677354772748359,0.42862820352776937,161.42496229148412,HDN,40.48166667,-107.22,US,CO,west,no
305,305,0.5315627756255206,0.29509665017868025,0.0562213024946595,0.5677354772748359,0.42862820352776937,161.42496229148412,HHH,32.21666667,-80.68333333,US,SC,east,no
306,306,0.7424569188330656,0.23286787429573785,0.1482225836253201,0.5677354772748359,0.42862820352776937,161.42496229148412,LFT,30.20472222,-91.9875,US,LA,centre,no
307,307,0.49659876931123764,0.4204952613554099,0.013408998876447926,0.5677354772748359,0.42862820352776937,161.42496229148412,LSF,32.33777778,-84.99222222,US,GA,east,no
308,308,0.5281546707692572,0.4027631448031896,0.05109872384590392,0.5677354772748359,0.42862820352776937,161.42496229148412,LWB,37.85972222,-80.39861111,US,WV,east,no
309,309,0.6608289759167862,0.596786910309976,0.04580875807534464,0.5677354772748359,0.42862820352776937,161.42496229148412,LYH,37.32694444,-79.20111111,US,VA,east,no
310,310,0.558395471361432,0.38888258712399665,0.025649326963626866,0.5677354772748359,0.42862820352776937,161.42496229148412,MEI,32.33722222,-88.74916667,US,MS,centre,no
311,311,0.7956847025618741,0.2816513410533636,0.025909840852267454,0.5677354772748359,0.42862820352776937,161.42496229148412,MKG,43.17055556,-86.2375,US,MI,east,no
312,312,0.5710404899148057,0.5556603479143312,0.11453500913438533,0.5677354772748359,0.42862820352776937,161.42496229148412,MLU,32.51111111,-92.03888889,US,LA,centre,no
313,313,0.6422512957489076,0.2376080847526258,0.027142267039626043,0.5677354772748359,0.42862820352776937,161.42496229148412,MSL,34.74527778,-87.61027778,US,AL,centre,no
314,314,0.5558043599494407,0.4300318635942954,0.0987199063313804,0.5677354772748359,0.42862820352776937,161.42496229148412,MTJ,38.50055556,-107.89472222,US,CO,west,no
315,315,0.6508550667523183,0.29592795813760214,0.022491664563654798,0.5677354772748359,0.42862820352776937,161.42496229148412,OWB,37.74083333,-87.16583333,US,KY,centre,no
316,316,0.8961211093950193,0.11071095775611339,0.1401641613792931,0.5677354772748359,0.42862820352776937,161.42496229148412,PFN,30.2125,-85.68194444,US,FL,east,no
317,317,0.8577654484874678,0.18438338875884358,0.2550785911244394,0.5677354772748359,0.42862820352776937,161.42496229148412,PHF,37.13166667,-76.49333333,US,VA,east,no
318,318,0.7025461830680131,0.15438498792321415,0.3468099680259684,0.5677354772748359,0.42862820352776937,161.42496229148412,PIA,40.66138889,-89.68722222,US,IL,east,no
319,319,0.3028226971700016,0.6026110911384437,0.0383180717031608,0.5677354772748359,0.42862820352776937,161.42496229148412,PIH,42.91333333,-112.59444444,US,ID,west,no
320,320,0.7903911365577857,0.6857671935065291,0.1818707962986843,0.5677354772748359,0.42862820352776937,161.42496229148412,PTK,42.665,-83.41805556,US,MI,east,no
321,321,0.7128571568304551,0.6313553705856801,0.11285279178969387,0.5677354772748359,0.42862820352776937,161.42496229148412,SUS,38.66194444,-90.65,US,MO,centre,no
322,322,0.8935548493839693,0.11903246824720712,0.3219912881080759,0.5677354772748359,0.42862820352776937,161.42496229148412,SWF,41.50583333,-74.09722222,US,NY,east,no
323,323,0.5044626280146868,0.44333428898101446,0.02480989773714883,0.5677354772748359,0.42862820352776937,161.42496229148412,VLD,30.78222222,-83.27694444,US,GA,east,no
324,324,0.35191425049588226,0.2910723931139858,0.01484189475885867,0.5677354772748359,0.42862820352776937,161.42496229148412,WRB,32.64,-83.59194444,US,GA,east,no
325,325,0.4298658959197889,0.668532939621436,0.4493457333059045,0.5677354772748359,0.42862820352776937,161.42496229148412,RAP,44.04527778,-103.05694444,US,SD,centre,no
326,326,0.7676655228199863,0.11820734862882225,0.2581097129435145,0.5677354772748359,0.42862820352776937,161.42496229148412,SCE,40.77083333,-77.88138889,US,PA,east,no
327,327,0.4787899648783923,0.3591735188064059,0.058067611847131335,0.5677354772748359,0.42862820352776937,161.42496229148412,SUX,42.40194444,-96.38416667,US,IA,centre,no
328,328,0.2765001089462285,0.4282245015739791,0.02119574901890174,0.5677354772748359,0.42862820352776937,161.42496229148412,AUG,44.31805556,-69.79666667,US,ME,east,no
329,329,0.20989808812748678,0.4481186899396834,0.03641290427315065,0.5677354772748359,0.42862820352776937,161.42496229148412,BHB,44.44888889,-68.36166667,US,ME,east,no
330,330,0.32470376357123537,0.7467967222735731,0.044658132904593965,0.5677354772748359,0.42862820352776937,161.42496229148412,CDC,37.7025,-113.09611111,US,UT,west,no
331,331,0.8832294337548117,0.4207580580520678,0.1464902232727906,0.5677354772748359,0.42862820352776937,161.42496229148412,CKB,39.29555556,-80.22944444,US,WV,east,no
332,332,0.6454685741712304,0.5567870130525022,0.04796974450367919,0.5677354772748359,0.42862820352776937,161.42496229148412,CMX,47.16777778,-88.48638889,US,MI,east,no
333,333,0.34846339693023815,0.8560533334215317,0.22012970937851567,0.5677354772748359,0.42862820352776937,161.42496229148412,HLN,46.60666667,-111.98194444,US,MT,west,no
334,334,0.5887236071019042,0.5599754247532109,0.16417767946801098,0.5677354772748359,0.42862820352776937,161.42496229148412,MKC,39.12333333,-94.59277778,US,MO,centre,no
335,335,0.29386730204351,0.7887124058619237,0.044500347795921366,0.5677354772748359,0.42862820352776937,161.42496229148412,SAF,35.6175,-106.08833333,US,NM,west,no
336,336,0.19123213961451704,0.5166392861404215,0.04693184979642167,0.5677354772748359,0.42862820352776937,161.42496229148412,SCF,33.62277778,-111.91055556,US,AZ,west,no
337,337,0.6763916818572675,0.20674350777765818,0.08377655796052692,0.5677354772748359,0.42862820352776937,161.42496229148412,SPI,39.84416667,-89.67888889,US,IL,east,no
338,338,0.28763715829351394,0.4012812221889516,0.10208335386489166,0.5677354772748359,0.42862820352776937,161.42496229148412,TCM,47.13833333,-122.475,US,WA,west,no
339,339,0.44413660583223763,0.24384165644492056,0.08273186444324257,0.5677354772748359,0.42862820352776937,161.42496229148412,TTN,40.27805556,-74.8125,US,NJ,east,no
340,340,0.29136282823573134,0.44745012757708774,0.043365310977653754,0.5677354772748359,0.42862820352776937,161.42496229148412,WRI,40.01555556,-74.59388889,US,NJ,east,no
341,341,0.5615806490047642,0.2950294839060132,0.029972033716750654,0.5677354772748359,0.42862820352776937,161.42496229148412,BKW,37.78194444,-81.12416667,US,WV,east,no
342,342,0.7555263437243355,0.19530539963654117,0.08166741643271198,0.5677354772748359,0.42862820352776937,161.42496229148412,PLN,45.57083333,-84.79277778,US,MI,east,no
343,343,0.8266340280376365,0.13981143852727926,0.2748312231741332,0.5677354772748359,0.42862820352776937,161.42496229148412,LSE,43.87722222,-91.25638889,US,WI,centre,no
344,344,0.32518795371312587,0.5609713005511866,0.008246856194391033,0.5677354772748359,0.42862820352776937,161.42496229148412,AZ3,33.52722222,-112.29527778,US,AZ,west,no
345,345,0.5664027611859689,0.4324691245496432,0.3359977229019477,0.5677354772748359,0.42862820352776937,161.42496229148412,BIS,46.77888889,-100.7525,US,ND,centre,no
346,346,0.398426912395,0.45493495337943585,0.018677052901929145,0.5677354772748359,0.42862820352776937,161.42496229148412,CSM,35.33972222,-99.20027778,US,OK,centre,no
347,347,0.15387678691931203,0.8631864989015761,0.11370964046323939,0.5677354772748359,0.42862820352776937,161.42496229148412,FNL,40.44888889,-105.01027778,US,CO,west,no
